"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 15:15:57.663,24.826650,102.851770,17.14,1951,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443511819,1573123,11,Normal,-,1,41,100,100,504990,-,560,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,3,2,-58,88,-67.3,-10.7,10.6,0,Not Barred,6,6312,-32.8,504990,560,-67.6;-73.9;-82.7;-76.8,-,5;6.7;0.6;9.1,8.4;16.9;7;16.1,-32.8;-39;-39.4;-33.1,0;7;0;3;1;2;7;2;1,558;722;560;560;560;560;496;497;495,-77.8;-72.5;-67.3;-78.4;-84.6;-87.1;-79.7;-79.4;-80.8,-16.7;-11.5;-10.7;-13.1;-17.4;-19.4;-16.3;-12.4;-14.6,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,560;722;558;497;496;495,0;7;0;2;7;1,-,4;1;1;1;1;1,-67.3;-72.5;-79.7;-79.7;-80.5;-81.1,-10.7;-11.5;-16.7;-12.7;-15;-14.7,10.6;255;255;255;255;255,0.9,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,2,Rank 2,21,520,24,63,-,63,5,24.4,31,25,256QAM,0,SMDL,1.4,0,0,0.00,0.00,0.01,0.48,Rank 2,4,284,96,-,4 x 4,HandOver,29172,Free,17,FORMAT_0,390,57,Success,29172,5,-,2,-2,-11,-,96,-,5,19,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,249,18,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,219,1,29172,244,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,2794,
20260725 15:15:58.676,24.826643,102.851821,18.29,1951,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491340,1573118,12,Normal,-,1,41,100,100,504990,-,560,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,3,2,-58,94,-74.5,-11.3,8,0,Not Barred,6,6312,-37,504990,560,-73.4;-74.9;-78.6;-84.3,-,8.9;6.2;6.3;2.5,6.9;13.6;11.3;13.7,-37.6;-45.6;-46.5;-37,1;7;0;3;1;7;3;2;1,558;722;560;560;560;560;496;497;495,-83.1;-81.4;-74.4;-82.8;-84.8;-87.3;-81.2;-78.7;-80.8,-14.5;-13.3;-11.2;-13.6;-15.8;-20.8;-12.6;-11.4;-14.9,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,560;497;495;722;496;558,0;2;1;7;3;1,-,4;1;1;1;1;1,-74.5;-79.7;-80.7;-81.4;-82.1;-84.2,-11.3;-12.2;-14.4;-13.3;-13.5;-16.3,8;255;255;255;255;255,0.9,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.02,0.02,0,2,Rank 2,21,520,6,63,-,63,6,23.1,31,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.05,0.48,Rank 2,4,148,37,-,4 x 4,HandOver,29172,Free,17,FORMAT_0,390,57,Success,29172,5,-,7,8,-11,-,37,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,338,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,203,0,29172,310,3,0,0,Pass,1,QPSK,0,16,1,0,14,30kHz,Re trans.,-,2794,
20260725 15:15:59.690,24.826598,102.851828,18.76,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491340,1573118,12,Normal,-,1,41,100,100,504990,-,560,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,2,-58,100,-80.6,-12.5,8,0,Not Barred,6,6312,-41,504990,560,-82.8;-87;-90.3;-84.1,-,1;-1.2;6.1;0.8,8.3;10.3;8.4;17.1,-41;-52.1;-47.3;-43.6,1;7;0;1;3;2;3;2;1,558;722;560;560;560;560;496;497;495,-88.8;-80.7;-79.7;-87.9;-100.1;-95.3;-80;-80.2;-84,-19.4;-13.3;-12;-16.4;-21.5;-21.3;-11.8;-12.2;-14.8,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,560;496;497;722;495;558,0;3;2;7;1;1,-,4;1;1;1;1;1,-80.6;-80.1;-80.3;-80.8;-85.3;-90.5,-12.5;-12.5;-12.3;-13.4;-15.9;-18.4,8;255;255;255;255;255,1.5,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 3,16,176,11,63,-,63,11,23.3,31,23,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.25,Rank 2,4,168,50,-,4 x 4,HandOver,29172,Free,17,FORMAT_0,390,57,Success,29172,5,-,14,13,-11,-,50,-,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,454,18,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,255,1,29172,448,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,1376,
20260725 15:16:00.701,24.826550,102.851837,19.76,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491340,1573118,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,2,4,-60,98,-79.6,-11.4,13.2,2,Not Barred,6,6312,-42.1,504990,497,-85;-73.2;-78.7;-81.1,-,7.5;9.4;11.1;6.7,21.7;22.7;22.8;17.3,-42.1;-49.8;-43.9;-44.4,1;7;0;7;2;3;4;5;1,558;722;560;496;497;497;497;497;495,-91.8;-80.8;-79.4;-85.4;-79.6;-88.2;-90.1;-92.1;-93.3,-18.2;-11.9;-11.5;-13.1;-11.4;-14.5;-13.7;-14.9;-17.5,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;560;722;496;495;558,2;0;7;7;1;1,-,4;1;1;1;1;1,-79.6;-80.2;-80.8;-85;-89.1;-92.8,-11.4;-12.2;-11.9;-13.2;-16.5;-18.1,13.2;255;255;255;255;255,1.4,7,0,QPSK,-,80,20,0,0,0.00,0.00,0.01,0.01,0,1,Rank 2,16,80,11,69,-,69,6,23,25,25,256QAM,0,SMDL,2.9,0,5.7,0.00,0.00,0.00,0.29,Rank 2,4,140,33,-,4 x 4,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,12,0,0,-,33,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,553,18,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,207,1,48166,548,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,593,
20260725 15:16:01.715,24.826550,102.851837,19.76,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491340,1573118,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,4,-60,96,-79.2,-11.4,12.5,2,Not Barred,6,6312,-46.4,504990,497,-81.9;-87.4;-82.5;-86.7,-,5.6;13.4;13.2;4.6,20.8;23.6;24;18.2,-47;-49.3;-46.4;-47.8,4;7;0;0;2;1;4;7;1,558;722;560;496;497;497;497;497;495,-93.7;-82;-81.1;-85.1;-79.2;-93;-95.2;-109.8;-85.5,-15.1;-12.3;-11.6;-16;-11.4;-19.3;-15.5;-25.6;-15.4,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;560;722;496;495;558,2;0;7;0;1;4,-,4;1;1;1;1;1,-79.2;-81.5;-82.2;-85;-85.9;-94.3,-11.4;-12.5;-12.4;-14.3;-14.5;-16.6,12.5;255;255;255;255;255,1.1,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,4,Rank 2,20,356,10,69,-,69,6,25.3,31,25,256QAM,0,SMDL,1.7,0,0,0.00,0.00,0.01,0.22,Rank 2,4,240,70,-,4 x 4,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,10,0,0,-,70,-,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,641,18,30kHz,896,-,4,1,-,-,-,0,0,256QAM,207,1,48166,636,3,0,0,Pass,0,QPSK,0,16,4,0,15,30kHz,Re trans.,-,2311,
20260725 15:16:02.727,24.826456,102.851856,19.15,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,2,4,-60,96,-79,-11.7,6.3,2,Not Barred,6,6312,-43.4,504990,497,-81.2;-87.2;-85.4;-90.6,-,1.7;0.2;4.4;6.3,21;26.4;27.4;22.3,-43.4;-53.6;-46;-44.1,1;7;0;7;2;5;4;1;1,558;722;560;496;497;497;497;497;495,-90;-88.2;-80;-85.2;-79;-93.6;-92.7;-90.3;-90.4,-19.7;-15.1;-11.2;-14;-11.7;-15.6;-15.6;-19.1;-20.3,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;560;496;722;558;495,2;0;7;7;1;1,-,4;1;1;1;1;1,-79;-81.3;-85.7;-88.3;-91;-92,-11.7;-12.2;-14.8;-15.1;-18.1;-20.1,6.3;255;255;255;255;255,1.1,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,20,4,Rank 1,20,356,10,69,-,69,12,24.7,31,23,256QAM,0,SMDL,0,0,0,0.00,0.00,0.10,0.42,Rank 2,4,160,70,-,4 x 4,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,10,1,0,-,70,-,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,641,18,30kHz,896,-,4,1,-,-,-,0,0,256QAM,207,1,48166,636,3,0,0,Pass,0,QPSK,0,16,4,0,15,30kHz,Re trans.,-,2311,
20260725 15:16:03.736,24.826413,102.851858,15.26,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,2,4,-60,96,-77.5,-11.1,11.8,2,Not Barred,6,6312,-39.4,504990,497,-77.3;-73.4;-79.1;-85.1,-,6.1;5.4;9.7;11.2,22.6;24.7;255;255,-39.4;-40.3,1;7;0;3;2;1;4;5;1,558;722;560;496;497;497;497;497;495,-92.3;-86.8;-81.9;-86.4;-77.4;-88.8;-91.2;-92.8;-88.5,-20.3;-15.2;-12.3;-12.4;-11.1;-17;-15;-14.9;-16.1,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;560;496;722;495;558,2;0;3;7;1;1,-,4;1;1;1;1;1,-77.5;-83.8;-85.6;-86.8;-88.6;-92.4,-11.1;-13.4;-13.4;-15.2;-16.1;-17.2,11.8;255;255;255;255;255,6,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,15.8,4,Rank 1,19,96,4,101,-,101,12,22,31,21,256QAM,0,SMDL,0,0,6.5,0.00,0.00,0.03,0.27,Rank 2,4,384,40,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,10,0,0,-,40,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,857,19,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,219,1,48166,852,15,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,495,
20260725 15:16:04.749,24.826377,102.851855,13.57,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,2,4,-60,95,-76.2,-10.7,11.2,2,Not Barred,6,6312,-42.3,504990,497,-81.6;-76;-80.3;-79.1,-,7;12.9;255;255,22.8;24.8;255;255,-42.6;-42.3,1;7;0;7;2;1;4;5;1,558;722;560;496;497;497;497;497;495,-91.8;-88.9;-82.7;-83.6;-76.2;-87.5;-92.1;-92.8;-90.6,-19.9;-16.3;-12.2;-12.2;-10.7;-15;-13.6;-15.6;-18.6,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;560;496;722;495;558,2;0;7;7;1;1,-,4;1;1;1;1;1,-76.2;-82.7;-85.4;-88.9;-91;-92.9,-10.7;-12.6;-13.1;-16.3;-18.5;-18.5,11.2;255;255;255;255;255,6.5,30,2,QPSK,-,73.5,14.7,11.8,0,0.06,0.01,0.16,0.16,6.7,2,Rank 1,26,914,34,63,-,63,12,21.7,31,21,256QAM,0,SMDL,0,0,2.6,0.04,0.04,0.03,0.62,Rank 2,4,308,169,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,12,1,0,-,169,-,2,34,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,961,19,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,211,1,48166,956,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,22817,
20260725 15:16:05.764,24.826345,102.851849,11.88,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,2,4,-60,93,-75.5,-10.7,14.6,2,Not Barred,6,6312,-39.1,504990,497,-75.4;-78.1;-80.2;-84.3,-,8.6;15.9;255;255,25.1;22.6;255;255,-39.1;-41.3,1;7;0;7;2;1;4;0;1,558;722;560;496;497;497;497;497;495,-91;-87.4;-86.3;-84.1;-75.5;-85.9;-91.4;-97.7;-89,-19;-14.6;-12.8;-12.3;-10.7;-13.4;-14.2;-20;-16.3,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;496;722;560;495;558,2;7;7;0;1;1,-,4;1;1;1;1;1,-75.5;-85.2;-87.4;-87.7;-90.1;-91.2,-10.7;-12.7;-14.6;-13.9;-16.4;-19.1,14.6;255;255;255;255;255,0.9,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.02,0.02,0,2,Rank 1,16,112,7,101,-,101,12,20.8,22,21,256QAM,0,SMDL,0,0,13.5,0.00,0.00,0.05,0.48,Rank 2,4,209,53,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,10,2,0,-,53,-,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,1021,8,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,227,1,48166,1016,3,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,567,
20260725 15:16:06.778,24.826335,102.851833,7.13,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,2,4,-60,93,-73.6,-10.6,11.8,2,Not Barred,6,6312,-38.5,504990,497,-72.9;-76.9;-84.8;-84.2,-,11.3;11.8;255;255,23.7;22.9;255;255,-38.5;-42.1,1;7;0;7;2;1;5;4;1,558;722;560;496;497;497;497;497;495,-89.2;-87;-82.6;-87;-73.6;-86.3;-90.6;-90.1;-89.9,-17.5;-14.8;-12.4;-14.6;-10.6;-13.4;-15;-13.4;-16.9,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;560;722;496;558;495,2;0;7;7;1;1,-,4;1;1;1;1;1,-73.6;-83.4;-87;-87.4;-89.2;-91.9,-10.6;-12.9;-14.8;-14.7;-17.5;-16.4,11.8;255;255;255;255;255,0.9,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,112,2,69,-,69,12,23.8,24,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.31,Rank 2,4,84,21,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,10,2,0,-,21,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,92,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,227,1,48166,87,14,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,567,
20260725 15:16:07.790,24.826333,102.851812,9.29,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,2,4,-60,92,-76.6,-11,9,2,Not Barred,6,6312,-41.1,504990,497,-79.8;-78;-82.3;-88.9,-,1.7;7.7;6.2;10.8,24.9;23.4;255;255,-42.4;-41.1,1;7;1;7;2;1;4;5;1;5,558;722;560;496;497;497;497;497;495;220,-91;-84.9;-84.2;-83.5;-76.6;-86.9;-92.6;-93.8;-105.6;-121.9,-19.5;-14.6;-14.3;-13;-10.9;-15.1;-14.2;-15.7;-23.7;-29,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,497;560;722;496;558;495;220,2;1;7;7;1;1;5,-,4;1;1;1;1;1;1,-76.6;-84;-85.1;-85.3;-91;-92.9;-121.9,-11;-13.3;-14.7;-13.4;-19.5;-17.6;-29,9;255;255;255;255;255;255,0.8,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,128,6,101,-,101,11,22.4,25,22,256QAM,0,SMDL,0,0,1.8,0.00,0.00,0.00,0.15,Rank 2,4,228,63,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,9,11,0,-,63,-,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,200,19,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,227,1,48166,194,3,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,642,
20260725 15:16:08.797,24.826324,102.851781,12.46,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,2,4,-60,97,-78.9,-11.4,6.8,2,Not Barred,6,6312,-41.1,504990,497,-78.9;-78.8;-87.7;-85.9,-,4;5.3;255;255,20.8;25.3;255;255,-46.4;-41.1,1;7;0;5;2;1;4;6;1,219;722;560;496;497;497;497;497;495,-85.1;-86.3;-84.8;-81.8;-78.6;-87.5;-89.8;-93.5;-88.7,-15.5;-14.3;-13;-10.9;-11.1;-16.2;-14.9;-16.4;-17.1,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;496;219;560;722;495,2;5;1;0;7;1,-,4;1;1;1;1;1,-78.9;-83;-85.1;-86;-86.3;-90.8,-11.4;-11.9;-15.5;-14.4;-14.3;-18,6.8;255;255;255;255;255,0.8,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,128,4,63,-,63,12,23.6,31,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.38,Rank 2,4,228,50,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,10,18,0,-,50,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,349,19,30kHz,992,-,4,1,-,-,New trans.,0,1,256QAM,245,1,48166,348,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,642,
20260725 15:16:09.812,24.826317,102.851748,13.82,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,2,4,-60,97,-79.8,-12,9.3,2,Not Barred,6,6312,-37.8,504990,497,-72.8;-79.6;-80.4;-88.3,-,8.7;5;5.3;5.8,27.5;26;255;255,-37.8;-43.5,1;7;0;7;2;4;1;5;1,558;722;560;496;497;497;497;497;495,-90;-86.2;-83.3;-79.5;-79;-87.9;-85.6;-92;-88.5,-18;-19.1;-12.6;-11.8;-11.7;-13.4;-15.6;-19;-16.2,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;496;560;722;495;558,2;7;0;7;1;1,-,4;1;1;1;1;1,-79.8;-80.6;-84.2;-87.1;-88.3;-89.9,-12;-11.6;-13.4;-18.6;-16.7;-18,9.3;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,128,7,69,-,69,11,24.8,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.40,Rank 2,4,228,69,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,10,10,0,-,69,-,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,445,19,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,227,1,48166,438,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,516,
