"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 14:13:18.293,24.826260,102.851507,8.96,1955,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552781,1573133,13,Normal,-,1,41,100,100,504990,-,496,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,-1,0,-60,92,-76.6,-11.9,10,3,Not Barred,6,6312,-36.4,504990,496,-72.5;-87;-110.6;-89.6,-,5.4;2.6;255;255,13.8;10.9;255;255,-36.4;-46.1,3;2;4;7;1;7;2;7,496;496;496;496;495;722;497;560,-75.8;-81.2;-81;-78.4;-77.6;-82.8;-81;-80.4,-11.5;-14.6;-13.3;-13.2;-12.7;-15.8;-12.2;-15,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,496;495;560;497;722,3;1;7;2;7,-,4;1;1;1;1,-76.6;-79.8;-81.7;-82.1;-82.9,-11.9;-13.7;-14.7;-13.3;-15.8,10;255;255;255;255,0.7,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,108,3,69,-,69,10,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.29,Rank 2,4,152,28,-,2 x 2,HandOver,50344,Free,17,FORMAT_0,41,127,Success,50344,1,-,7,5,-12,-,28,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,3,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,148,0,50344,1022,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,692,
20260725 14:13:19.300,24.826258,102.851532,9.00,1956,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552781,1573133,13,Normal,-,1,41,100,100,504990,-,496,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,-1,0,-60,95,-78.7,-12,8.3,3,Not Barred,6,6312,-39.1,504990,496,-74;-80.8;-121.3;-84.8,-,7.4;4.1;255;255,10.4;9.7;255;255,-39.1;-45.6,3;7;1;2;1;7;2;7,496;496;496;496;495;722;497;560,-78.7;-80.8;-84.9;-83.9;-79.2;-86.6;-78;-84.8,-11.6;-12.4;-17.7;-17.6;-13.2;-18.3;-11.5;-16.7,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,496;497;495;560;722,3;2;1;7;7,-,4;1;1;1;1,-78.7;-79.2;-80.4;-85.6;-86.6,-12;-12.3;-14.2;-16.3;-18.3,8.3;255;255;255;255,0.7,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,108,5,69,-,69,10,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.00,Rank 2,4,0,42,-,2 x 2,HandOver,50344,Free,17,FORMAT_0,41,127,Success,50344,1,-,9,7,-12,-,42,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,171,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,152,1,50344,1022,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,692,
20260725 14:13:20.312,24.826258,102.851557,9.68,1956,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,4,3,-60,92,-74.7,-10.8,7.1,2,Not Barred,6,6312,-39.4,504990,497,-75.9;-80.6;-82.1;-78.9,-,5.6;9.3;4.9;6.7,23.5;24.1;1.9;24.4,-39.4;-43.9;-44.8;-45.8,3;1;7;2;1;0;4;7,496;495;722;497;497;497;497;560,-78.5;-82.8;-86.6;-74.7;-81.9;-87.7;-86.2;-82.6,-11.4;-15.1;-19.9;-10.8;-14;-15.2;-13;-16,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,497;496;495;560;722,2;3;1;7;7,-,4;1;1;1;1,-74.7;-79.2;-84.3;-84.5;-87.2,-10.8;-12.2;-15.8;-15.7;-20,7.1;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 2,16,32,1,69,-,69,12,24.3,25,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.03,Rank 2,4,16,16,-,4 x 4,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,12,-7,-9,-,16,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,285,18,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,228,1,48858,281,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,138,
20260725 14:13:21.321,24.826262,102.851582,9.65,1956,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552781,1573133,13,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,3,3,-60,96,-78.7,-11.9,10.3,2,Not Barred,6,6312,-40.8,504990,497,-77.9;-74.8;-114.4;-88.5,-,7.4;2.2;255;255,22.7;25;255;255,-40.8;-42,7;1;7;2;1;0;4;7,496;495;722;497;497;497;497;560,-79.9;-84;-86.2;-77.8;-83.8;-89.5;-89.5;-81,-12.5;-15;-18.5;-11.3;-14.7;-17.5;-14.7;-13.4,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,497;496;560;495;722,2;7;7;1;7,-,4;1;1;1;1,-78.7;-80.9;-81.4;-85.8;-86.4,-11.9;-13;-13.5;-14.9;-18.5,10.3;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,16,32,18,69,-,69,9,23.9,31,25,256QAM,0,SMDL,2.7,0,5.4,0.00,0.00,0.00,0.50,Rank 2,4,296,70,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,11,0,-9,-,70,-,5,13,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,362,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,251,0,48858,353,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,138,
20260725 14:13:22.335,24.826270,102.851614,13.90,1956,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552781,1573133,13,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,4,3,-60,96,-79.3,-12.5,3.4,2,Not Barred,6,6312,-41.8,504990,497,-79.4;-81.1;-117;-82.5,-,8.9;5.2;255;255,22.7;23.9;255;255,-41.8;-45.8,0;1;7;2;1;4;5;7,496;495;722;497;497;497;497;560,-81.5;-86.2;-86.9;-78;-84.2;-87.5;-88.9;-80.9,-12.9;-17;-19.1;-11.5;-14.7;-13.5;-15;-14,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,497;496;560;495;722,2;0;7;1;7,-,4;1;1;1;1,-79.3;-79.5;-82.3;-86.9;-86.9,-12.5;-12.3;-13.7;-17.1;-19.1,3.4;255;255;255;255,0.5,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,22,436,18,69,-,69,10,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.07,Rank 2,4,36,70,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,10,2,-9,-,70,-,5,13,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,486,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,251,1,48858,481,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,2100,
20260725 14:13:23.347,24.826279,102.851650,13.18,1955,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,4,3,-60,92,-75,-10.8,10.9,2,Not Barred,6,6312,-38.8,504990,497,-76.6;-74.7;-109.7;-79.1,-,13;12.3;255;255,25.1;24.3;255;255,-42;-38.8,0;1;7;2;1;4;5;1;1,496;495;722;497;497;497;497;560;558,-81.8;-86.3;-93.3;-75;-85.3;-87.6;-89.6;-84.1;-83.6,-12.8;-16.8;-19.8;-10.8;-17;-13.4;-14.4;-16;-15.6,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;496;558;560;495;722,2;0;1;1;1;7,-,4;1;1;1;1;1,-75;-79.3;-83.6;-83.7;-87.4;-93.2,-10.8;-11.7;-15.6;-15.5;-16.6;-19.7,10.9;255;255;255;255;255,0.5,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,20,1,Rank 1,22,436,5,57,-,57,10,24.6,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.27,Rank 2,4,146,36,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,7,0,-9,-,36,-,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,583,8,30kHz,992,-,4,1,-,-,-,0,0,256QAM,251,1,48858,577,10,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,2100,
20260725 14:13:24.362,24.826286,102.851682,11.20,1955,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,4,3,-60,95,-77,-10.9,7.4,2,Not Barred,6,6312,-43.4,504990,497,-80.7;-79.3;-110;-79.2,-,5.9;11.8;255;255,25.2;27.3;255;255,-44.4;-43.4,3;1;7;2;1;4;5;0;1,496;495;722;497;497;497;497;560;558,-84.8;-88.3;-89;-77;-86;-88.1;-90.6;-86.8;-89.9,-12.4;-16.8;-18.3;-10.9;-14.5;-13.4;-15.5;-14.2;-18.8,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;496;560;495;722;558,2;3;0;1;7;1,-,4;1;1;1;1;1,-77;-82.2;-87;-87.1;-89;-90.2,-10.9;-12.2;-15.1;-15.5;-18.3;-18.9,7.4;255;255;255;255;255,3.9,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,144,6,101,-,101,11,24.8,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.35,Rank 2,4,192,53,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,10,11,-9,-,53,-,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,685,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,191,1,48858,677,11,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,598,
20260725 14:13:25.370,24.826296,102.851723,4.72,1955,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,4,3,-60,96,-76.9,-10.9,7.4,2,Not Barred,6,6312,-41.8,504990,497,-78.3;-82.7;-115.3;-86.4,-,4.3;10;255;255,21.9;23.7;255;255,-41.8;-42.5,7;1;7;2;1;3;0;1;1,496;495;722;497;497;497;497;560;558,-81.7;-88.1;-90;-76.7;-87.5;-90.3;-96.4;-87.7;-90.5,-11.9;-17.6;-19.3;-10.8;-16.9;-16.1;-20.6;-15.3;-19.2,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;496;560;495;722;558,2;7;1;1;7;1,-,4;1;1;1;1;1,-76.9;-83.6;-84.1;-88.1;-90.4;-91.3,-10.9;-12.5;-14.2;-17.5;-19.5;-19.9,7.4;255;255;255;255;255,4,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,16.7,1,Rank 1,18,144,7,69,-,69,10,25.4,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.06,0.37,Rank 2,4,200,56,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,8,12,-9,-,56,-,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,754,8,30kHz,944,-,4,1,-,-,-,0,0,256QAM,195,1,48858,748,11,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,636,
20260725 14:13:26.383,24.826299,102.851736,5.65,1954,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,4,3,-60,96,-79.6,-11.6,9.6,2,Not Barred,6,6312,-40,504990,497,-75.2;-81.9;-116;-81.1,-,6.1;6.6;255;255,23.4;21.8;255;255,-41.6;-40,7;1;7;2;1;4;0;0;1;5,496;495;722;497;497;497;497;560;558;220,-82.5;-97.5;-87.5;-78.8;-85.3;-85.9;-94;-84.3;-88.3;-93.3,-13.4;-21.5;-16;-11.3;-15.4;-12.7;-19.5;-13.8;-17.2;-20.2,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,497;496;560;722;495;558;220,2;7;0;7;1;1;5,-,4;1;1;1;1;1;1,-79.6;-82.8;-85.1;-87.5;-89.5;-89.5;-93.3,-11.6;-12.6;-14.6;-16;-18;-18;-20.2,9.6;255;255;255;255;255;255,0.1,1,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,128,6,149,-,149,11,25.6,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.06,0.42,Rank 2,4,224,56,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,8,12,-9,-,56,-,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,847,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,199,1,48858,842,6,0,0,Pass,1,QPSK,3,16,2,0,15,30kHz,Re trans.,-,540,
20260725 14:13:27.398,24.826303,102.851753,6.70,1953,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,4,3,-60,93,-74.8,-10.8,12.3,2,Not Barred,6,6312,-39.9,504990,497,-74.5;-75.2;-109;-83.1,-,9.8;5.7;255;255,23;25.5;255;255,-41.4;-39.9,7;4;7;2;1;4;5;1;1,496;495;722;497;497;497;497;560;558,-83.1;-94.6;-88;-74.7;-85.4;-87.8;-90.2;-86.8;-90.5,-13.3;-19.7;-16;-10.8;-14.9;-13.2;-14.2;-15.1;-20.4,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;496;560;722;558;495,2;7;1;7;1;4,-,4;1;1;1;1;1,-74.8;-84.2;-86.1;-88;-89.5;-93.4,-10.8;-13.7;-14.2;-16;-19.4;-20,12.3;255;255;255;255;255,1,3,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,3,69,-,69,9,24.9,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.29,Rank 2,4,156,28,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,9,9,-9,-,28,-,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,998,19,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,199,1,48858,993,14,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,287,
20260725 14:13:28.404,24.826307,102.851767,4.54,1953,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,4,3,-60,97,-78.8,-11.5,7.7,2,Not Barred,6,6312,-40.6,504990,497,-78.8;-82.1;-106.8;-78.8,-,9.5;3.7;255;255,22.8;26.9;255;255,-40.6;-41.4,7;1;7;2;1;4;0;7;1;1,496;495;722;497;497;497;497;560;558;695,-81.4;-91.3;-88.6;-78.6;-86.8;-88;-95.1;-84.6;-88.3;-89.3,-13.3;-19.2;-17.6;-11.4;-15.7;-12.6;-20.9;-16.3;-16.7;-17.8,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,497;496;560;722;558;695;495,2;7;7;7;1;1;1,-,4;1;1;1;1;1;1,-78.8;-82.9;-84.9;-88.6;-88.8;-89.3;-91.7,-11.5;-13.3;-14.6;-17.6;-17;-17.8;-19.2,7.7;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,112,8,69,-,69,10,24,31,25,256QAM,0,SMDL,0,0,2.3,0.00,0.00,0.02,0.31,Rank 2,4,176,49,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,7,15,-9,-,49,-,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,64,8,30kHz,992,-,4,1,-,-,-,0,0,256QAM,255,1,48858,57,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,471,
20260725 14:13:29.416,24.826311,102.851778,3.38,1953,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,4,3,-60,97,-79.4,-11.3,9,2,Not Barred,6,6312,-43.1,504990,497,-77.9;-78;-107;-82.6,-,5.8;6;255;255,20.1;25.8;255;255,-43.9;-43.1,7;1;7;2;1;4;5;0;1;1;5,496;495;722;497;497;497;497;560;558;695;220,-82.8;-85.5;-87.3;-79.4;-90.3;-93.2;-95.6;-81.6;-94.3;-91.7;-94.1,-11.7;-14.7;-15.8;-11.3;-18.3;-16.7;-17.7;-12;-19.2;-20.9;-14.1,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,497;560;496;558;495;722;695;220,2;0;7;1;1;7;1;5,-,4;1;1;1;1;1;1;1,-79.4;-82;-83.9;-85.9;-86.7;-87.3;-91.7;-94.1,-11.3;-12.3;-13;-15;-14.3;-15.8;-20.9;-14.1,9;255;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,128,6,69,-,69,9,25.3,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.06,0.34,Rank 2,4,184,62,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,10,13,-9,-,62,-,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,173,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,255,1,48858,169,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,503,
20260725 14:13:30.431,24.826314,102.851787,3.42,1953,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,3,3,-60,96,-79.4,-11.1,8.8,2,Not Barred,6,6312,-42.9,504990,497,-78;-83.5;-113.3;-83.4,-,8.8;7.5;255;255,22;22.3;255;255,-43.4;-42.9,7;1;7;2;1;3;0;0;1;5,496;495;722;497;497;497;497;560;558;220,-84.5;-89.3;-89.4;-79;-86.9;-91.8;-91.5;-85.5;-91.2;-137.2,-12.4;-16.6;-17.3;-10.9;-13.8;-17.7;-18.4;-13.4;-18.4;-35.2,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,497;496;560;722;495;558;220,2;7;0;7;1;1;5,-,4;1;1;1;1;1;1,-79.4;-85.7;-87;-89.4;-90.3;-92;-137.2,-11.1;-13.2;-14.7;-17.3;-16.2;-18.1;-35.2,8.8;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,128,8,69,-,69,10,25.3,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.06,0.55,Rank 2,4,300,75,-,2 x 2,HandOver,48858,Free,17,FORMAT_0,38,57,Success,48858,4,-,6,7,-9,-,75,-,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,B83C5D3A,262,9,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,247,1,48858,257,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,552,
