"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 15:38:15.498,24.828968,102.843700,21.60,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,3,1,-60,77,-58.7,-11.4,6.2,7,Not Barred,6,6312,-19,504990,741,-57.2;-70.1;-61.9;-74.8,-,0.1;0.6;10.4;-1.4,25.5;26.4;21.8;24.8,-19;-38.6;-25.8;-29.5,7;7;6;5;4;2;3,742;741;741;741;741;8;475,-59.7;-57.7;-59.8;-67.6;-71.8;-76.2;-88.5,-14.1;-12.6;-10.4;-10.4;-10.6;-11.3;-15.9,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;742;8;475,7;7;2;3,-,4;1;1;1,-58.7;-59.7;-77.5;-88.5,-11.4;-14.1;-12;-15.9,6.2;255;255;255,2.1,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.02,0.02,15.4,1,Rank 3,19,532,10,69,-,69,11,24.1,25,25,256QAM,0,SMDL,0,0,1.3,0.00,0.00,0.05,0.73,Rank 2,4,320,85,-,4 x 4,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,4,-14,-18,-,85,-,3,10,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,822,8,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,40,1,14756,797,14,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,3017,
20260725 15:38:16.509,24.828918,102.843681,22.07,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,1,-60,76,-57.1,-11.2,26.5,6,Not Barred,6,6312,-23.3,504990,741,-57.5;-63.6;-77.1;-64,-,25.2;18.4;23.7;19.2,26.6;25.3;26.6;23.7,-23.3;-40.9;-28.4;-28.8,7;6;7;5;4;2;3,742;741;741;741;741;8;475,-58.1;-56.8;-57.6;-66.3;-69.8;-74.2;-89.6,-13.9;-10.4;-12.1;-10.4;-10.5;-13.6;-20.4,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;742;8;475,6;7;2;3,-,4;1;1;1,-57.1;-58.1;-75.4;-89.7,-11.2;-13.9;-14;-20.7,26.5;255;255;255,7.4,28,2,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,16.7,3,Rank 3,19,176,1,145,-,145,10,24.8,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.03,0.58,Rank 2,4,196,39,-,4 x 4,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-1,-14,-18,-,39,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,933,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,25,2,14756,932,0,0,0,Pass,1,QPSK,2,16,3,0,15,30kHz,Re trans.,-,1556,
20260725 15:38:17.521,24.828815,102.843648,20.92,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,1,-60,73,-52.2,-11.8,30.4,6,Not Barred,6,6312,-15.5,504990,741,-51;-59.1;-80.4;-63.4,-,31.1;33;14.1;28.4,30.2;30.1;17.2;27.1,-15.5;-43;-24.1;-28.5,7;6;7;5;4;0,742;741;741;741;741;8,-52.4;-50.9;-54.1;-61.3;-65;-84.3,-12.8;-10.4;-14;-10.5;-10.5;-19.4,255;255;255;255;255;255,1;0;0,504990;504990;504990,741;742;8,6;7;0,-,4;1;1,-52.2;-52.4;-81.1,-11.8;-12.8;-18.8,30.4;255;255,7.4,28,2,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,3,Rank 1,19,176,1,145,-,145,10,24.8,31,25,256QAM,0,SMDL,0,0,2.3,0.00,0.00,0.00,0.36,Rank 2,4,176,39,-,4 x 4,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-1,-21,-18,-,39,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,957,19,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,75,1,14756,932,0,0,0,Pass,1,QPSK,2,16,3,0,15,30kHz,Re trans.,-,1556,
20260725 15:38:18.527,24.828770,102.843636,17.24,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,5,1,-60,68,-48.4,-10.9,31.2,6,Not Barred,6,6312,-12.9,504990,741,-47.2;-56.9;-63.7;-58.3,-,33.4;32.8;255;255,29.7;29.6;255;255,-12.9;-22.4,7;6;7;5;4;2,742;741;741;741;741;8,-50.2;-47.9;-53.8;-60.3;-63.9;-73.9,-11.8;-10.4;-15.4;-10.8;-10.7;-16.6,255;255;255;255;255;255,1;0;0,504990;504990;504990,741;742;8,6;7;2,-,4;1;1,-48.4;-50.2;-73.7,-10.9;-11.8;-17.6,31.2;255;255,0.7,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,116,8,14,-,14,10,23.2,31,22,256QAM,0,SMDL,0,0,8.6,0.00,0.00,0.00,0.31,Rank 2,4,140,81,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-2,-23,-18,-,81,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,75,19,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,25,1,14756,65,16,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,574,
20260725 15:38:19.536,24.828732,102.843631,14.40,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,1,-60,66,-46.7,-10.4,33.6,6,Not Barred,6,6312,-12,504990,741,-45.7;-53.1;-68.4;-59.5,-,33.9;32.5;23.9;25.2,28.5;29.1;255;255,-12;-18.9,7;6;7;5;4;2,742;741;741;741;741;8,-50;-46.7;-55.4;-60.4;-63.8;-72.2,-11.7;-10.4;-16.1;-11.1;-11;-17.7,255;255;255;255;255;255,1;0;0,504990;504990;504990,741;742;8,6;7;2,-,4;1;1,-46.7;-50;-72.8,-10.4;-11.7;-18.6,33.6;255;255,2.8,5,5,QPSK,-,50,50,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,17,68,1,106,-,106,10,23.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.04,0.22,Rank 2,4,64,36,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-6,-23,-18,-,36,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,209,18,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,75,1,14756,206,0,0,0,Pass,1,QPSK,2,16,2,0,14,30kHz,Re trans.,-,602,
20260725 15:38:20.547,24.828698,102.843624,12.35,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,5,1,-60,68,-49.9,-10.4,32.9,6,Not Barred,6,6312,-17.4,504990,741,-52.2;-54.5;-66.8;-55.5,-,32.9;27.9;255;255,24;26.8;255;255,-17.4;-20.1,7;6;7;5;4;2;3,742;741;741;741;741;8;475,-53.3;-49.9;-63.4;-65.6;-69.1;-71.7;-82.1,-11;-10.4;-18.5;-12.1;-11.8;-14.2;-20.3,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;742;8;475,6;7;2;3,-,4;1;1;1,-49.9;-53.3;-73;-82.1,-10.4;-11;-15.6;-20.3,32.9;255;255;255,5.4,29,0,QPSK,-,76.2,14.3,9.5,0,0.00,0.00,0.00,0.00,9.1,1,Rank 1,25,544,23,69,-,69,10,24.6,25,25,256QAM,0,SMDL,0,0,0,0.01,0.01,0.03,0.11,Rank 2,4,608,151,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-7,-22,-18,-,151,-,1,23,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,311,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,76,1,14756,286,14,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,9844,
20260725 15:38:21.560,24.828669,102.843616,11.38,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,5,1,-60,68,-46.9,-10.4,33.4,6,Not Barred,6,6312,-13,504990,741,-47.6;-54.8;-67.5;-54.4,-,33.7;30.9;255;255,26.7;27.1;255;255,-13;-19.6,7;6;5;4;7;2;3,742;741;741;741;741;8;475,-50.3;-46.9;-64.7;-68.2;-67.6;-76.4;-89.5,-10.7;-10.4;-12.9;-12.6;-19.4;-16.1;-24.1,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;742;8;475,6;7;2;3,-,4;1;1;1,-46.9;-50.3;-76.5;-89.5,-10.4;-10.7;-16.1;-24.1,33.4;255;255;255,5.4,29,0,QPSK,-,76.2,14.3,9.5,0,0.05,0.05,0.08,0.08,0,1,Rank 1,25,544,23,66,-,66,10,24.6,25,25,256QAM,0,SMDL,0,0,0,0.05,0.05,0.06,1.12,Rank 2,4,220,151,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-3,-24,-18,-,151,-,1,23,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,346,19,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,75,2,14756,317,13,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,9844,
20260725 15:38:22.571,24.828646,102.843604,9.65,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,1,-60,68,-48.5,-10.4,33.1,6,Not Barred,6,6312,-11.6,504990,741,-46.9;-57.6;-61.9;-65.6,-,34.4;30.7;255;255,27.3;27.7;255;255,-11.6;-21.9,7;6;7;5;2;2;3,742;741;741;741;741;8;475,-53.2;-48.5;-74;-69.2;-75.4;-78.3;-79.7,-10.8;-10.4;-19.2;-13.4;-14.3;-15.4;-19.4,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;742;8;475,6;7;2;3,-,4;1;1;1,-48.5;-53.2;-78.3;-79.7,-10.4;-10.8;-15.1;-19.4,33.1;255;255;255,5.4,29,0,QPSK,-,76.2,14.3,9.5,0,0.00,0.00,0.00,0.00,0,1,Rank 1,25,544,23,66,-,66,10,24.6,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.06,0.41,Rank 2,4,0,151,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-3,-22,-18,-,151,-,1,23,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,346,19,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,75,2,14756,317,13,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,9844,
20260725 15:38:23.585,24.828628,102.843589,8.64,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,1,-60,67,-47.7,-10.4,30.9,6,Not Barred,6,6312,-11.8,504990,741,-47.9;-59.6;-65.4;-56.6,-,30.9;23.1;255;255,28;23.8;255;255,-11.8;-26.1,7;6;5;4;0;2;3;3,742;741;741;741;741;8;475;743,-54.4;-47.7;-71.8;-76.3;-75.9;-73.9;-79.3;-87.9,-10.6;-10.4;-11.5;-13.5;-11.3;-11.3;-16.6;-14.7,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,741;742;8;475;743,6;7;2;3;3,-,4;1;1;1;1,-47.7;-54.4;-74.9;-79.3;-87.9,-10.4;-10.6;-11.6;-16.6;-14.7,30.9;255;255;255;255,1,1,1,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,32,2,66,-,66,10,25.2,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.06,0.00,Rank 2,4,96,65,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-8,-21,-18,-,65,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,614,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,51,1,14756,605,13,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,132,
20260725 15:38:24.595,24.828610,102.843572,9.29,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,5,1,-60,67,-48.5,-10.4,32.3,6,Not Barred,6,6312,-12.1,504990,741,-47.5;-59;-63.2;-67.3,-,32;23;255;255,28.2;25.7;255;255,-12.1;-26.1,7;6;5;0;7;1;3;3,742;741;741;741;741;8;475;743,-55.6;-48.5;-75.2;-76.8;-97.1;-80.7;-83;-91.9,-10.4;-10.4;-11.5;-11.4;-24.5;-12.4;-15.1;-19.6,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,741;742;8;475;743,6;7;1;3;3,-,4;1;1;1;1,-48.5;-55.6;-80.7;-83.2;-91.9,-10.4;-10.4;-12.4;-15.3;-19.6,32.3;255;255;255;255,3,12,2,QPSK,-,83.3,0,16.7,0,0.00,0.00,0.00,0.00,0,2,Rank 1,14,85,6,69,-,69,10,24.7,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.18,Rank 2,4,208,55,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-8,-16,-18,-,55,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,722,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,36,1,14756,717,14,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,474,
20260725 15:38:25.602,24.828585,102.843551,13.68,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,5,1,-60,65,-46.2,-10.4,27.6,6,Not Barred,6,6312,-11.6,504990,741,-46.7;-57;-71.1;-58.7,-,26.9;23.9;255;255,28.9;26.9;255;255,-11.6;-22.9,7;6;7;5;4;2;3,742;741;741;741;741;8;475,-54.8;-46.2;-71.4;-68.5;-75.7;-80.7;-77.3,-10.7;-10.4;-15.4;-11;-14;-15.1;-12.1,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;742;475;8,6;7;3;2,-,4;1;1;1,-46.2;-54.8;-79.1;-81,-10.4;-10.7;-13.4;-13.8,27.6;255;255;255,3,12,2,QPSK,-,83.3,0,16.7,0,0.00,0.00,0.00,0.00,0,2,Rank 1,14,85,2,69,-,69,10,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.35,Rank 2,4,184,58,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,-10,-16,-18,-,58,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,817,9,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,92,2,14756,797,14,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,474,
20260725 15:38:26.617,24.828553,102.843530,16.34,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,1,-60,77,-58,-10.4,28.7,6,Not Barred,6,6312,-27.6,504990,741,-60.9;-71.9;-78.2;-68.7,-,28.7;23.7;255;255,26.3;24.7;255;255,-27.6;-32.5,7;6;5;7;3;2;3,742;741;741;741;741;8;475,-66.6;-57.9;-69.2;-91.4;-79.6;-79.1;-78.1,-11.2;-10.4;-11.6;-24;-16.2;-13.4;-11.8,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;742;8;475,6;7;2;3,-,4;1;1;1,-58;-66.6;-79;-80,-10.4;-11.2;-13.2;-13,28.7;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,17,68,7,225,-,225,10,24.5,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.44,Rank 2,4,244,63,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,12,-7,-18,-,63,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,916,9,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,64,1,14756,909,13,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,221,
20260725 15:38:27.630,24.828512,102.843519,17.89,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,1,-60,79,-60.8,-10.4,27.1,6,Not Barred,6,6312,-23.6,504990,741,-59.3;-77;-76.8;-75.3,-,26.3;18.2;14.6;11.5,26.8;19.1;255;255,-23.6;-40.1,7;6;7;5;1;2;3,742;741;741;741;741;8;475,-71.3;-60.1;-73.3;-69.5;-79.8;-76.4;-77.8,-11.6;-10.4;-14.1;-10.8;-16.2;-12.3;-12.3,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;742;8;475,6;7;2;3,-,4;1;1;1,-60.8;-71.3;-76.1;-79.7,-10.4;-11.6;-12;-13.7,27.1;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.01,0.00,0.01,0.01,0,1,Rank 1,17,68,7,512,-,512,10,24.6,31,25,256QAM,0,SMDL,0,0,0,0.03,0.03,0.01,0.31,Rank 2,4,168,63,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,10,-1,-18,-,63,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,970,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,92,1,14756,931,11,0,0,Pass,0,16QAM,5,32,2,0,15,30kHz,Re trans.,-,221,
20260725 15:38:28.641,24.828467,102.843516,19.30,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,1,-60,79,-61.8,-10.4,27.6,6,Not Barred,6,6312,-18.6,504990,741,-60.1;-67.2;-78.2;-71.2,-,30.5;31;255;255,28.3;24.4;255;255,-18.6;-31.9,7;6;5;7;4;2;3,742;741;741;741;741;8;475,-75.7;-61;-66.9;-72.4;-74.9;-75;-80.5,-14.8;-10.4;-10.6;-12.5;-11.4;-11.9;-15.5,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;8;742;475,6;2;7;3,-,4;1;1;1,-61.8;-75;-75.9;-80.6,-10.4;-11.7;-14.7;-16.1,27.6;255;255;255,2.5,9,1,QPSK,-,66.7,33.3,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,18,224,7,14,-,14,10,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.03,0.07,Rank 2,4,40,45,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,8,-4,-18,-,45,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,88,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,64,0,14756,65,16,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,2399,
20260725 15:38:29.651,24.828419,102.843525,20.20,1928,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,1,-60,86,-64.3,-10.5,27.2,6,Not Barred,6,6312,-30.5,504990,741,-66.4;-65.6;-75.9;-62,-,24;27.2;255;255,22;20.8;255;255,-30.5;-44.9,7;6;5;4;7;1;3;4,742;741;741;741;741;8;475;664,-72.7;-64.2;-65.5;-75.6;-73.8;-69.9;-113.3;-132.5,-13.6;-10.4;-10.5;-11.1;-12.8;-10.8;-28.5;-35.5,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,741;8;742;475;664,6;1;7;3;4,-,4;1;1;1;1,-64.3;-71.1;-72.7;-113.4;-132.5,-10.5;-11;-13.6;-28.6;-35.5,27.2;255;255;255;255,2.5,9,1,QPSK,-,66.7,33.3,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,224,4,69,-,69,10,24.9,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.33,Rank 2,4,180,47,-,2 x 2,HandOver,14756,Free,17,FORMAT_0,232,127,Success,14756,4,-,9,0,-18,-,47,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,172,9,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,88,2,14756,147,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,2399,
