"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 15:13:54.230,24.825571,102.852315,20.63,1947,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,76,-57.9,-10.4,31.9,2,-,-,6312,-20.4,-,-,-57.4;-58.5;-95.4;-69,-,32.6;32.2;255;255,28.3;27.7;255;255,-20.4;-22.8,7;2;3;1;4;0;1,497;238;238;238;238;560;558,-154;-56.3;-60.4;-67.1;-67.6;-106.9;-76.7,-42.4;-10.4;-10.4;-10.4;-10.4;-27.3;-19.8,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;560;497,2;1;0;7,-,4;1;1;1,-57.9;-78.5;-106.9;-154,-10.4;-20.5;-27.3;-42.4,31.9;255;255;255,3.9,12,2,QPSK,-,77.8,11.1,11.1,0,0.00,0.00,0.00,0.00,0,2,Rank 1,19,176,1,26,-,26,12,24.6,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.36,Rank 2,4,196,50,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,-2,-15,-,-,50,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,193,19,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,99,1,11483,168,17,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,2897,
20260725 15:13:55.242,24.825603,102.852349,16.67,1947,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,74,-56.8,-10.4,33.8,2,-,-,6312,-19.3,-,-,-54.1;-57.3;-99.3;-66.9,-,33.5;33.3;255;255,30.9;32;255;255,-19.3;-22.1,7;2;3;1;4;0;1,497;238;238;238;238;560;558,-140.4;-55.1;-59.3;-65.8;-66;-155.9;-75.3,-37.9;-10.4;-10.4;-10.4;-10.4;-43;-19.7,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;497;560,2;1;7;0,-,4;1;1;1,-56.8;-76.8;-134.9;-155.9,-10.4;-20.3;-36.2;-43,33.8;255;255;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,48,2,106,-,106,13,24.6,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,1.00,Rank 2,4,544,103,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,-3,-20,-,-,103,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,303,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,99,1,11483,300,13,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,238,
20260725 15:13:56.254,24.825638,102.852380,17.57,1947,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,74,-56.1,-10.4,32.2,2,-,-,6312,-20.3,-,-,-55.8;-58.8;-85.7;-62.7,-,33.6;34.3;255;255,28.3;28.6;255;255,-20.3;-22,0;2;3;1;4;0;1,497;238;238;238;238;560;558,-107.4;-55.1;-61.3;-66.6;-67.1;-156;-76.2,-28.4;-10.4;-10.4;-10.4;-10.4;-43;-19.7,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;497;560,2;1;0;0,-,4;1;1;1,-56.1;-78;-107.4;-156,-10.4;-20.5;-28.4;-43,32.2;255;255;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,48,2,14,-,14,13,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.26,Rank 2,4,136,103,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,-3,-19,-,-,103,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,350,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,165,1,11483,385,12,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,238,
20260725 15:13:57.267,24.825674,102.852419,20.34,1947,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,74,-55.2,-10.4,34,2,-,-,6312,-19.1,-,-,-54.5;-59.7;-86.5;-65.9,-,34.3;35.4;255;255,27.9;27;255;255,-19.1;-24.4,0;2;3;1;4;0;1,497;238;238;238;238;560;558,-91.8;-54.9;-61.4;-65.9;-66.4;-89.9;-74.9,-19.6;-10.4;-10.4;-10.4;-10.4;-22.4;-19.8,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;560;497,2;1;0;0,-,4;1;1;1,-55.2;-76.8;-89.9;-91.8,-10.4;-20.7;-22.4;-19.6,34;255;255;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,2,Rank 1,16,48,2,14,-,14,13,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.55,Rank 2,4,292,103,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,-3,-19,-,-,103,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,350,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,165,1,11483,385,12,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,238,
20260725 15:13:58.283,24.825708,102.852457,19.30,1947,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,75,-56,-10.4,33.5,2,-,-,6312,-21.5,-,-,-56.9;-58.7;-86.2;-64.6,-,33.4;29.9;255;255,27.5;25;255;255,-21.5;-23.3,0;2;3;1;4;0;1,497;238;238;238;238;560;558,-80.2;-56;-63.7;-67.5;-68;-130.4;-76.7,-16.4;-10.4;-10.4;-10.4;-10.4;-35.2;-19.2,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;497;560,2;1;0;0,-,4;1;1;1,-56;-78.8;-80.2;-130.4,-10.4;-20.5;-16.4;-35.2,33.5;255;255;255,1.9,3,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,116,7,106,-,106,13,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.00,Rank 2,4,0,107,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,-3,-18,-,-,107,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,585,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,95,1,11483,560,3,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,701,
20260725 15:13:59.294,24.825743,102.852494,19.22,1947,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,75,-57.8,-10.4,31,2,-,-,6312,-21.1,-,-,-58;-59.3;-93.4;-66.5,-,32;29.4;255;255,28.3;24.8;255;255,-21.1;-23.9,0;2;3;1;4;0;1,497;238;238;238;238;560;558,-87.2;-57.4;-63.9;-68.4;-69.4;-94.8;-77.3,-20.1;-10.4;-10.4;-10.4;-10.4;-24.6;-20,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;497;560,2;1;0;0,-,4;1;1;1,-57.8;-79.1;-87.2;-94.8,-10.4;-20.7;-20.1;-24.6,31;255;255;255,1.9,3,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,116,7,14,-,14,13,25,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.40,Rank 2,4,212,107,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,-3,-17,-,-,107,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,585,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,95,1,11483,641,12,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,701,
20260725 15:14:00.308,24.825778,102.852533,19.94,1948,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,76,-58,-10.4,31.6,2,-,-,6312,-20.9,-,-,-56.9;-59.9;-92.3;-66.1,-,30.3;32.1;255;255,25.1;23.3;255;255,-20.9;-25.3,0;2;3;1;4;0;1,497;238;238;238;238;560;558,-84.3;-56.4;-60.6;-66.4;-67.4;-156;-75.8,-20.8;-10.4;-10.4;-10.4;-10.4;-43;-19.5,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;497;560,2;1;0;0,-,4;1;1;1,-58;-77.3;-84.3;-156,-10.4;-20.1;-20.8;-43,31.6;255;255;255,1.9,3,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,116,2,106,-,106,13,24.7,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.02,Rank 2,4,12,53,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,-3,-17,-,-,53,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,738,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,131,1,11483,713,13,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,701,
20260725 15:14:01.323,24.825814,102.852574,20.52,1948,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,77,-59.4,-10.4,30.2,2,-,-,6312,-23,-,-,-58.7;-60.6;-100.9;-71.9,-,28.1;29.7;255;255,24.7;21.5;255;255,-23;-24,0;2;3;1;4;0;1,497;238;238;238;238;560;558,-85.2;-57.9;-61.9;-68;-69.4;-154;-78.1,-19.5;-10.4;-10.4;-10.4;-10.4;-42.4;-19.8,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;497;560,2;1;0;0,-,4;1;1;1,-59.4;-79.8;-85.2;-154,-10.4;-20.5;-19.5;-42.4,30.2;255;255;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,17,52,1,69,-,69,13,25,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.37,Rank 2,4,200,53,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,-2,-15,-,-,53,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,910,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,95,1,11483,889,2,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,226,
20260725 15:14:02.336,24.825852,102.852612,20.70,1948,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,77,-59.5,-10.3,31.5,2,-,-,6312,-21.6,-,-,-57.5;-59.5;-103.7;-67.9,-,29.4;27.6;255;255,25.7;22;255;255,-21.6;-24.5,0;2;3;1;4;0;1;7,497;238;238;238;238;560;558;496,-88;-58;-61.5;-68;-68.9;-156;-77.9;-132,-21.6;-10.3;-10.3;-10.4;-10.4;-43;-20;-35.1,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,238;558;497;496;560,2;1;0;7;0,-,4;1;1;1;1,-59.5;-78.7;-88;-132;-156,-10.3;-20.2;-21.6;-35.1;-43,31.5;255;255;255;255,1,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,17,68,2,106,-,106,13,25,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.79,Rank 2,4,420,105,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,-1,-15,-,-,105,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1012,8,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,184,1,11483,1007,13,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,295,
20260725 15:14:03.348,24.825888,102.852653,20.66,1948,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-4,1,-,77,-58.4,-10.3,31.5,2,-,-,6312,-22.1,-,-,-56.8;-59.6;-107.7;-69.6,-,30;32.1;255;255,20;20.9;255;255,-22.1;-24.9,0;2;3;1;4;7;1,497;238;238;238;238;496;558,-81.2;-57.4;-59.3;-67;-68.2;-134.5;-76.3,-18.6;-10.3;-10.3;-10.4;-10.4;-36.3;-19.9,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;497;496,2;1;0;7,-,4;1;1;1,-58.4;-78.4;-81.2;-134.5,-10.3;-20.7;-18.6;-36.3,31.5;255;255;255,1,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,17,68,3,106,-,106,13,24.8,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.53,Rank 2,4,284,96,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,1,-15,-,-,96,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,19,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,107,1,11483,85,13,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,295,
20260725 15:14:04.361,24.825923,102.852693,19.76,1948,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-5,1,-,78,-57.7,-10.4,27.9,2,-,-,6312,-21.4,-,-,-59.3;-59.8;-100;-65.4,-,26.3;25.5;255;255,18.7;19.3;255;255,-21.4;-24.1,0;2;3;1;4;7;1,497;238;238;238;238;496;558,-82.6;-58;-57.7;-66.2;-67.2;-109.8;-75.9,-19.9;-10.4;-10.4;-10.5;-10.4;-27.6;-19.9,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;497;496,2;1;0;7,-,4;1;1;1,-57.7;-77;-82.6;-109.8,-10.4;-20.3;-19.9;-27.6,27.9;255;255;255,1,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,17,68,3,106,-,106,12,25.1,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.31,Rank 2,4,168,96,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,4,-13,-,-,96,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,154,19,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,175,1,11483,129,13,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,295,
20260725 15:14:05.373,24.825955,102.852734,19.55,1948,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-5,1,-,79,-60.1,-10.4,27.6,2,-,-,6312,-24.8,-,-,-59.6;-58.4;-103;-64.9,-,23.5;24.3;255;255,20;20.6;255;255,-24.8;-25.4,0;2;3;1;4;7;4,497;238;238;238;238;496;558,-132.4;-59.6;-60.5;-67.9;-68.4;-133.6;-79,-35.5;-10.4;-10.4;-10.6;-10.4;-35.5;-20.7,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;497;496,2;4;0;7,-,4;1;1;1,-60.1;-79.4;-132.4;-133.6,-10.4;-20.8;-35.5;-35.5,27.6;255;255;255,2,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,48,2,106,-,106,13,24.7,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.67,Rank 2,4,368,109,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,4,-12,-,-,109,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,292,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,140,1,11483,287,13,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,318,
20260725 15:14:06.387,24.825987,102.852775,19.33,1949,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,79,-64.5,-10.4,21.7,2,-,-,6312,-29.1,-,-,-66.2;-64.7;-102.7;-74.8,-,14.5;22.6;255;255,18.6;21.7;255;255,-31.1;-29.1,0;2;3;1;4;7;1,497;238;238;238;238;496;558,-81;-64.5;-64.5;-72.7;-74.2;-87.8;-81.3,-13.2;-10.4;-10.4;-11.1;-10.6;-17.7;-19.3,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;497;558;496,2;0;1;7,-,4;1;1;1,-64.5;-81;-82.6;-87.8,-10.4;-13.2;-19.9;-17.7,21.7;255;255;255,2,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,48,2,106,-,106,13,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.06,Rank 2,4,32,109,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,3,-6,-,-,109,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,316,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,119,1,11483,287,13,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,318,
20260725 15:14:07.398,24.826018,102.852817,19.69,1949,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,82,-61,-10.4,21.9,2,-,-,6312,-24.6,-,-,-59.9;-64.5;-103.2;-69.5,-,23.1;20.2;255;255,20.3;19.7;255;255,-24.6;-27.3,1;2;3;1;4;7;4;5,497;238;238;238;238;496;558;237,-72.3;-61;-60.6;-68.9;-68.9;-83.8;-79.5;-83.4,-15.8;-10.4;-10.4;-11.4;-10.4;-19.1;-20.6;-20.3,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,238;497;558;237;496,2;1;4;5;7,-,4;1;1;1;1,-61;-72.4;-79;-83.4;-83.8,-10.4;-15.8;-20.6;-20.3;-19.1,21.9;255;255;255;255,2,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,48,1,69,-,69,11,24.8,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.22,Rank 2,4,372,37,-,2 x 2,-,11483,-,-,-,-,-,-,-,-,-,3,-9,-,-,37,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,453,8,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,115,1,11483,428,4,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,318,
20260725 15:14:08.406,24.826050,102.852858,19.33,1949,3,1,0.00,0.00,,,,,,,1,SA,,,中国移动,-,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,-,-,-,ms20,Connected,SA,-0.9,-3,1,-,78,-59.6,-10.4,28.8,2,-,-,6312,-24.8,-,-,-59.3;-60.9;-100.8;-63.6,-,27.2;26.4;255;255,22.4;21.3;255;255,-26.1;-24.8,1;2;3;1;4;6;1;5;6,497;238;238;238;238;496;558;237;239,-88.2;-59.2;-60.8;-67.6;-67.7;-119;-76.7;-82.7;-86.9,-23;-10.4;-10.4;-10.5;-10.4;-29.8;-19.3;-20.1;-17,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,238;558;237;239;497;496,2;1;5;6;1;6,-,4;1;1;1;1;1,-59.6;-77.7;-82.7;-86.9;-88.6;-118.2,-10.4;-20;-20.1;-17;-22.7;-29.7,28.8;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,2,69,-,69,11,25,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.70,Rank 2,4,460,93,-,4 x 4,-,11483,-,-,-,-,-,-,-,-,-,3,-11,-,-,93,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,597,8,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,123,2,11483,572,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,207,
