"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 15:22:38.833,24.827442,102.844691,33.34,1933,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-1,2,-60,91,-71.1,-10.6,18.3,1,Not Barred,6,6312,-36,504990,8,-75;-80.5;-68.3;-72.3,-,11.8;11.1;255;255,28.9;27.7;255;255,-36.8;-36,1;5;1;2;0;7;6;5;7;2,7;180;8;8;8;8;741;6;742;38,-111.4;-96.7;-73;-71.4;-75.1;-76.5;-96;-112.2;-86.8;-85.9,-27.8;-22.6;-10.6;-10.8;-10.6;-10.9;-21.7;-27.9;-19.8;-18.4,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,8;38;742;7;741;180;6,1;2;7;1;6;5;5,-,4;1;1;1;1;1;1,-71.1;-85.9;-86.8;-88.3;-90.9;-96.7;-112.2,-10.6;-18.4;-19.8;-19.5;-18.5;-22.6;-27.9,18.3;255;255;255;255;255;255,4.9,29,0,QPSK,-,85.7,14.3,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,132,0,209,-,209,11,23.4,25,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.04,0.02,Rank 2,4,40,3,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,-4,0,-12,-,3,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,347,8,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,255,1,46225,346,13,0,0,Pass,0,QPSK,4,16,2,0,14,30kHz,Re trans.,-,996,
20260725 15:22:39.848,24.827493,102.844619,33.52,1933,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-1,2,-60,87,-71.2,-10.6,18.9,1,Not Barred,6,6312,-31.8,504990,8,-68.8;-70.1;-71.8;-76.3,-,20.8;17.8;255;255,26.7;22.6;255;255,-31.8;-33.8,6;6;1;2;0;3;5;4;7,7;180;8;8;8;8;741;38;742,-82.1;-88.1;-70.8;-70;-75.3;-74.3;-87.4;-121.3;-93.3,-13.8;-19.8;-10.5;-10.6;-10.8;-10.6;-15.5;-31;-20.4,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,8;7;741;180;742;38,1;6;5;6;7;4,-,4;1;1;1;1;1,-71.2;-82.3;-87.4;-88.2;-93.3;-121.4,-10.6;-14;-15.5;-19.8;-20.4;-31,18.9;255;255;255;255;255,2.1,10,0,QPSK,-,86.7,13.3,0,0,0.06,0.06,0.09,0.09,0,2,Rank 1,29,449,14,42,-,42,10,24.4,31,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.07,Rank 2,4,756,188,-,4 x 4,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,-5,-1,-12,-,188,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,451,18,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,195,1,46225,426,11,0,0,Pass,0,QPSK,0,16,2,0,15,30kHz,Re trans.,-,11469,
20260725 15:22:40.860,24.827543,102.844544,33.77,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-2,2,-60,79,-61.2,-10.4,24.4,1,Not Barred,6,6312,-26.5,504990,8,-60.2;-66.3;-77.7;-73.4,-,24.4;18.5;255;255,15.5;11.3;255;255,-26.5;-31.1,7;6;1;2;3;0;5;7,7;180;8;8;8;8;741;742,-140.2;-87.6;-61.7;-59.5;-64.3;-70.7;-79.1;-85.8,-38.3;-21.9;-10.4;-10.4;-10.4;-10.6;-12.3;-18,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,8;741;742;180;7,1;5;7;6;7,-,4;1;1;1;1,-61.2;-80.5;-85.8;-87.6;-139.6,-10.4;-14.2;-18;-21.9;-38.1,24.4;255;255;255;255,2.1,10,0,QPSK,-,86.7,13.3,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,29,449,3,106,-,106,11,23,31,24,256QAM,0,SMDL,0,0,6,0.03,0.03,0.16,1.34,Rank 2,4,464,123,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,-6,-6,-12,-,123,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,550,19,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,215,1,46225,550,13,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,11469,
20260725 15:22:41.872,24.827587,102.844467,33.37,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-2,2,-60,77,-59.5,-10.4,26.3,1,Not Barred,6,6312,-22.1,504990,8,-58.5;-61;-70.8;-72.2,-,24.8;23.5;255;255,19.4;19.8;255;255,-22.1;-23.5,7;6;1;3;2;0;5;7,7;180;8;8;8;8;741;742,-85.2;-89.1;-60.8;-58.9;-58.9;-70.3;-81.6;-79.1,-22.4;-22.3;-10.4;-10.3;-10.4;-10.4;-16.2;-16.3,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,8;742;741;7;180,1;7;5;7;6,-,4;1;1;1;1,-59.5;-79.1;-82.3;-85.7;-89.1,-10.4;-16.3;-17.2;-21.9;-22.3,26.3;255;255;255;255,4.8,13,3,QPSK,-,62.5,20.8,16.7,0,0.14,0.14,0.21,0.22,0,2,Rank 1,43,1043,23,66,-,66,11,24.3,31,25,256QAM,0,SMDL,0,0,0.7,0.00,0.00,0.06,0.76,Rank 2,4,596,176,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,-7,-13,-12,-,176,-,1,23,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,655,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,195,1,46225,650,11,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,27067,
20260725 15:22:42.885,24.827633,102.844389,33.41,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-3,2,-60,80,-62,-10.4,25.2,1,Not Barred,6,6312,-25.5,504990,8,-63.4;-66.3;-73.1;-76.6,-,25.5;22.9;12.2;20.5,23.4;24.4;255;255,-25.5;-28.8,6;6;1;3;2;0;6;7,7;180;8;8;8;8;741;742,-137.1;-103.6;-63.1;-62;-61.4;-73.1;-83.3;-83.1,-36.7;-26.9;-10.4;-10.4;-10.4;-10.5;-16.8;-16.6,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,8;741;742;180;7,1;6;7;6;6,-,4;1;1;1;1,-62;-82.7;-83.1;-103.6;-137.1,-10.4;-14.4;-16.6;-26.9;-36.7,25.2;255;255;255;255,4.8,13,3,QPSK,-,62.5,20.8,16.7,0,0.00,0.00,0.00,0.00,0,2,Rank 1,43,1043,3,66,-,66,11,24.8,31,25,256QAM,0,SMDL,0,0,0,0.05,0.05,0.14,1.05,Rank 2,4,600,122,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,-4,-8,-12,-,122,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,741,8,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,195,1,46225,683,13,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,27067,
20260725 15:22:43.898,24.827681,102.844314,33.26,1931,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-3,2,-60,84,-62.7,-10.4,19.8,1,Not Barred,6,6312,-34.6,504990,8,-72.5;-68.7;-91.1;-79.9,-,16.5;18.3;255;255,25.7;28.4;255;255,-37.5;-34.6,6;6;1;3;2;0;6;7,7;180;8;8;8;8;741;742,-110.9;-88.8;-68;-60.9;-64.9;-77.2;-82.5;-109.8,-27.8;-21.4;-10.5;-10.3;-10.4;-10.7;-15.1;-27.4,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,8;741;180;742;7,1;6;6;7;6,-,4;1;1;1;1,-62.7;-82.3;-88.8;-109.8;-110.9,-10.4;-13.4;-21.4;-27.4;-27.8,19.8;255;255;255;255,1.4,3,1,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,80,3,14,-,14,11,25,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,1.12,Rank 2,4,192,122,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,-1,0,-12,-,122,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,831,18,30kHz,992,-,4,1,-,-,-,0,0,256QAM,255,1,46225,833,11,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,421,
20260725 15:22:44.910,24.827731,102.844241,33.23,1931,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-3,2,-60,79,-60.8,-10.4,18.2,3,Not Barred,6,6312,-25.9,504990,8,-66.7;-61.1;-65.9;-76.9,-,19.6;14.1;255;255,16.9;10.7;255;255,-33.5;-25.9,4;7;3;2;1;0;5,7;742;8;8;8;8;741,-93.3;-83.4;-60.8;-73.4;-75.3;-83.2;-80.1,-19.3;-16.7;-10.4;-11.2;-11.3;-13.1;-11.9,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,8;741;742;7,3;5;7;4,-,4;1;1;1,-60.8;-81.3;-83.4;-92.5,-10.4;-13;-16.7;-19.8,18.2;255;255;255,1.4,3,1,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,80,3,26,-,26,6,23.5,31,23,256QAM,0,SMDL,0,0,0,0.00,0.00,0.03,0.36,Rank 2,4,404,52,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,-1,0,-12,-,52,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,954,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,228,2,46225,933,7,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,421,
20260725 15:22:45.918,24.827785,102.844169,33.26,1931,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-3,2,-60,94,-76.5,-10.7,7.5,3,Not Barred,6,6312,-39.1,504990,8,-89.8;-81.1;-84.4;-78.5,-,14.4;8.7;255;255,17.9;23;255;255,-43.6;-39.1,6;7;3;2;1;0;5,7;742;8;8;8;8;741,-92.9;-87.3;-75.4;-79;-80.3;-91.3;-81.3,-16.5;-12.1;-10.5;-10.7;-10.9;-14.5;-11.3,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,8;741;742;7,3;5;7;6,-,4;1;1;1,-76.5;-80.9;-87.3;-94.8,-10.7;-11.3;-12.1;-17.4,7.5;255;255;255,1.5,5,0,QPSK,-,83.3,16.7,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,100,3,66,-,66,11,24.9,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.06,0.68,Rank 2,4,364,136,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,12,11,-12,-,136,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,31,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,219,1,46225,27,13,0,0,Pass,1,QPSK,1,16,2,0,15,30kHz,Re trans.,-,584,
20260725 15:22:46.926,24.827838,102.844104,31.61,1931,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-4,2,-60,94,-77.9,-10.7,4.8,3,Not Barred,6,6312,-43,504990,8,-85.3;-82.2;-86.2;-87.4,-,5.9;-2.5;255;255,16;17.6;255;255,-43.6;-43,0;7;3;2;1;0;6,7;742;8;8;8;8;741,-102.2;-84.5;-79.6;-75.5;-77.6;-89.4;-78.8,-20.9;-11.9;-11;-10.6;-10.7;-13.4;-10.6,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,8;741;742;7,3;6;7;0,-,4;1;1;1,-77.9;-79.2;-84.8;-94.9,-10.7;-10.7;-12.1;-20.3,4.8;255;255;255,1.5,5,0,QPSK,-,83.3,16.7,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,100,4,66,-,66,8,24.9,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.06,0.67,Rank 2,4,264,117,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,6,14,-12,-,117,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,103,8,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,231,1,46225,27,13,0,0,Pass,1,QPSK,1,16,2,0,15,30kHz,Re trans.,-,584,
20260725 15:22:47.935,24.827893,102.844042,31.28,1930,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-5,2,-60,96,-76.8,-10.7,13.1,3,Not Barred,6,6312,-45.8,504990,8,-78.5;-86.4;-86.1;-82.3,-,13.1;-1;255;255,19.1;20.3;255;255,-45.8;-47.1,6;7;3;1;2;0,741;742;8;8;8;8,-76.2;-83.9;-77.8;-77.9;-75.9;-87.8,-10.8;-11.6;-10.7;-10.7;-10.6;-12.3,255;255;255;255;255;255,1;0;0,504990;504990;504990,8;741;742,3;6;7,-,4;1;1,-76.8;-76.2;-83.9,-10.7;-10.8;-11.6,13.1;255;255,1,3,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,64,4,157,-,157,11,24.9,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.49,Rank 2,4,200,117,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,8,11,-12,-,117,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,223,8,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,255,1,46225,142,10,0,0,Pass,0,QPSK,3,16,2,0,15,30kHz,Re trans.,-,361,
20260725 15:22:48.947,24.827949,102.843980,31.54,1930,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,8,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,-5,2,-60,95,-77.1,-11,8.9,3,Not Barred,6,6312,-38.8,504990,8,-80.7;-75.1;-89.8;-81.6,-,3.5;8.5;255;255,12.1;20.2;255;255,-47.9;-38.8,5;7;3;1;2;0,741;742;8;8;8;8,-75.4;-78.8;-76.4;-79.1;-77.5;-88.4,-10.7;-11.7;-11;-11.2;-10.9;-15.1,255;255;255;255;255;255,1;0;0,504990;504990;504990,8;741;742,3;5;7,-,4;1;1,-77.1;-75.2;-78.8,-11;-10.6;-11.7,8.9;255;255,1,3,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,64,2,66,-,66,11,24.3,31,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.37,Rank 2,4,316,52,-,2 x 2,HandOver,46225,Free,17,FORMAT_0,726,127,Success,46225,2,-,7,11,-12,-,52,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,329,9,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,231,1,46225,303,15,0,0,Pass,1,QPSK,1,16,2,0,15,30kHz,Re trans.,-,361,
20260725 15:22:49.960,24.828004,102.843919,31.25,1930,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,3,0,-60,90,-72.1,-10.5,21.8,5,Not Barred,6,6312,-28.3,504990,741,-75.2;-68.5;-87;-63.8,-,11.5;11.7;10.8;22.4,20.7;20.9;19.2;24.5,-39.4;-33;-51.9;-28.3,5;6;7;4;7;3,741;741;741;741;742;8,-72.1;-71.9;-82.3;-82.5;-77.7;-73.8,-10.6;-10.4;-15.9;-11.3;-12.1;-10.9,255;255;255;255;255;255,1;0;0,504990;504990;504990,741;8;742,5;3;7,-,4;1;1,-72.1;-73.7;-77.7,-10.5;-10.9;-12.1,21.8;255;255,0.8,3,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,96,4,69,-,69,11,23.5,31,25,256QAM,0,SMDL,3.1,0,1.6,0.00,0.00,0.05,0.57,Rank 2,4,268,111,-,4 x 4,HandOver,14240,Free,17,FORMAT_0,232,127,Success,14240,5,-,10,-3,-10,-,111,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,435,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,33,1,14240,426,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,496,
20260725 15:22:50.973,24.828061,102.843860,31.07,1930,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397517,1630224,13,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,2,0,-60,91,-71.8,-10.5,18.9,5,Not Barred,6,6312,-38.9,504990,741,-74.1;-74.5;-77.5;-78.3,-,10.2;9.7;11.4;18.9,20.8;20.7;20.9;21.9,-38.9;-47.3;-42.1;-40.5,5;6;4;7;7;1;5;4,741;741;741;741;742;8;664;475,-73.1;-71.2;-82.2;-80.7;-79.9;-69.8;-85.3;-104.9,-10.7;-10.4;-11.9;-13.9;-12.4;-10.6;-20.6;-25.7,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,741;8;742;664;475,5;1;7;5;4,-,4;1;1;1;1,-71.8;-71;-79.9;-85.3;-104.9,-10.5;-10.7;-12.4;-20.6;-25.7,18.9;255;255;255;255,0.3,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.02,0.02,3.2,1,Rank 1,23,744,32,66,-,66,15,25.4,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.09,0.45,Rank 2,4,533,118,-,4 x 4,HandOver,14240,Free,17,FORMAT_0,232,127,Success,14240,5,-,7,2,-10,-,118,-,9,23,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,541,19,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,52,1,14240,530,0,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,3173,
20260725 15:22:51.985,24.828121,102.843805,31.46,1929,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507724,1573122,12,Normal,-,1,41,100,100,504990,-,741,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.4,3,0,-60,91,-72,-10.8,14.7,5,Not Barred,6,6312,-31.8,504990,741,-67.1;-72;-76.5;-80.1,-,8.1;7.3;10;12,21.2;19.8;22.7;17.9,-31.8;-45.3;-41.4;-35.9,5;6;7;4;7;1;5,741;741;741;741;742;8;664,-73.9;-69.5;-78.9;-81.3;-75.6;-69.4;-83.4,-11.3;-10.4;-14.1;-11.6;-11.3;-10.6;-18.2,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,741;8;742;664,5;1;7;5,-,4;1;1;1,-72;-70.6;-75.6;-83.4,-10.8;-10.7;-11.3;-18.2,14.7;255;255;255,5.2,20,2,QPSK,-,85.7,4.8,9.5,0,0.06,0.06,0.10,0.11,0,3,Rank 3,22,476,21,69,-,69,11,24.6,31,25,256QAM,0,SMDL,0.9,0,0,0.00,0.00,0.10,0.98,Rank 2,4,472,140,-,4 x 4,HandOver,14240,Free,17,FORMAT_0,232,127,Success,14240,5,-,5,3,-10,-,140,-,3,18,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,642,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,40,1,14240,627,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,13441,
