"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 12:35:41.053,24.826373,102.845598,10.26,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,9,0,-60,71,-49.2,-10.4,22.2,2,Not Barred,6,6312,-14.8,504990,7,-48.5;-50.5;-56.1;-67.3,-,19.8;22.2;255;255,29.9;30.7;255;255,-14.8;-15.6,2;6;1;3;1,7;7;7;7;6,-48.1;-54.1;-62.8;-63.7;-58.5,-10.4;-10.4;-16.1;-10.6;-11.4,255;255;255;255;255,1;0,504990;504990,7;6,2;1,-,4;1,-49.2;-60.2,-10.4;-12,22.2;255,4.9,21,6,QPSK,-,57.1,35.7,0,7.1,0.00,0.00,0.00,0.00,0,1,Rank 1,26,376,2,106,-,106,11,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.04,Rank 2,4,40,11,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-15,-5,-15,-,11,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,38,19,30kHz,992,-,4,1,-,-,New trans.,0,1,256QAM,131,1,45382,34,0,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,11574,
20260725 12:35:42.065,24.826356,102.845611,7.52,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,10,0,-60,66,-46.3,-10.4,26.3,2,Not Barred,6,6312,-11.3,504990,7,-45.8;-49;-81.5;-65.5,-,21.2;23.5;255;255,28.9;30.2;255;255,-11.3;-14.9,2;6;3;0;1,7;7;7;7;6,-46.3;-56.8;-61.2;-62.2;-56.9,-10.4;-10.4;-10.4;-13.7;-11.5,255;255;255;255;255,1;0,504990;504990,7;6,2;1,-,4;1,-46.3;-58.5,-10.4;-11.8,26.3;255,0.7,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,2,69,-,69,12,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.07,Rank 2,4,48,11,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-12,-8,-15,-,11,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,125,9,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,127,2,45382,117,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,235,
20260725 12:35:43.072,24.826343,102.845620,5.15,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,10,0,-60,63,-45.7,-10.4,23.8,2,Not Barred,6,6312,-10,504990,7,-44.9;-47.5;-55.6;-62.1,-,20.2;28.6;21.3;24.3,25.2;22.9;255;255,-10;-13.3,2;6;1;0;1,7;7;7;7;6,-45.7;-56.2;-60.8;-60.8;-56.3,-10.4;-10.4;-15.3;-14;-12.1,255;255;255;255;255,1;0,504990;504990,7;6,2;1,-,4;1,-45.7;-57.5,-10.4;-12.2,23.8;255,0.7,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,1,69,-,69,11,23.2,25,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.09,Rank 2,4,36,21,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-11,-9,-15,-,21,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,291,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,136,1,45382,117,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,235,
20260725 12:35:44.084,24.826331,102.845627,4.25,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,10,0,-60,62,-44.7,-10.4,26.4,2,Not Barred,6,6312,-7.9,504990,7,-45;-45.8;-79.8;-61.1,-,23.1;24.3;24.5;25.9,33;31.4;255;255,-7.9;-12.8,2;6;3;4;1,7;7;7;7;6,-44.7;-55.9;-58.1;-62.5;-56.9,-10.4;-10.4;-10.5;-10.5;-11.6,255;255;255;255;255,1;0,504990;504990,7;6,2;1,-,4;1,-44.7;-57.9,-10.4;-11.6,26.4;255,0.7,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,1,66,-,66,12,24.8,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.06,Rank 2,4,16,21,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-12,-10,-15,-,21,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,355,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,163,1,45382,344,13,0,0,Pass,1,QPSK,1,16,2,0,15,30kHz,Re trans.,-,235,
20260725 12:35:45.096,24.826322,102.845632,3.71,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,10,0,-60,62,-43.8,-10.4,25,2,Not Barred,6,6312,-9.5,504990,7,-44.6;-47.7;-53.1;-53.8,-,22.4;26.3;255;255,31.7;30.9;255;255,-9.5;-11,2;6;1;3;1,7;7;7;7;6,-43.8;-56.3;-60.6;-59.6;-57.6,-10.4;-10.4;-13.5;-10.6;-11.9,255;255;255;255;255,1;0,504990;504990,7;6,2;1,-,4;1,-43.8;-58.3,-10.4;-12,25;255,2,5,5,QPSK,-,66.7,33.3,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,2,60,-,60,11,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.03,Rank 2,4,88,27,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-11,-9,-15,-,27,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,495,9,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,135,1,45382,484,11,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,387,
20260725 12:35:46.111,24.826314,102.845636,3.46,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,10,0,-60,62,-45,-10.4,23.9,2,Not Barred,6,6312,-8.6,504990,7,-44.7;-48;-53.2;-58.6,-,25.8;25.2;255;255,23.5;24.4;255;255,-8.6;-13.1,2;6;3;0;1,7;7;7;7;6,-45;-57.6;-59.6;-61.9;-58.5,-10.4;-10.4;-10.5;-15;-11.1,255;255;255;255;255,1;0,504990;504990,7;6,2;1,-,4;1,-45;-58.8,-10.4;-11.7,23.9;255,2,5,5,QPSK,-,66.7,33.3,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,2,69,-,69,11,24,25,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.19,Rank 2,4,108,33,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-12,-8,-15,-,33,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,585,8,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,179,1,45382,501,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,387,
20260725 12:35:47.127,24.826305,102.845639,3.67,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,10,0,-60,61,-44.6,-10.4,25.9,2,Not Barred,6,6312,-8.1,504990,7,-44;-44.7;-54.9;-54,-,23.7;27;255;255,25.6;24.2;255;255,-8.1;-9.9,2;6;3;1;0,7;7;7;7;6,-44.6;-57.7;-61.1;-61.8;-58.4,-10.4;-10.4;-10.6;-15;-12,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-44.6;-58.6,-10.4;-12.2,25.9;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,36,2,453,-,453,11,24.7,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.06,Rank 2,4,36,33,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-8,-9,-15,-,33,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,698,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,104,1,45382,697,10,0,0,Pass,0,16QAM,10,16,2,0,15,30kHz,Re trans.,-,83,
20260725 12:35:48.141,24.826295,102.845643,4.18,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,9,0,-60,60,-43,-10.4,25.8,2,Not Barred,6,6312,-7,504990,7,-43.2;-47.4;-52.9;-52.4,-,25.8;25.3;255;255,34.6;33.3;255;255,-7;-10,2;6;3;0;0,7;7;7;7;6,-43;-58.1;-58.7;-60.7;-57.8,-10.4;-10.4;-10.5;-14.8;-12.7,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-43;-58,-10.4;-13,25.8;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,18,36,2,261,-,261,12,25.3,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.03,0.19,Rank 2,4,104,12,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-10,-10,-15,-,12,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,795,9,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,172,2,45382,704,0,0,0,Pass,1,16QAM,5,16,2,0,15,30kHz,Re trans.,-,83,
20260725 12:35:49.152,24.826284,102.845647,5.65,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,9,0,-60,60,-42.8,-10.4,29,2,Not Barred,6,6312,-7.5,504990,7,-41.9;-46.5;-84;-55.9,-,26.1;30.2;255;255,32.2;32.1;255;255,-7.5;-12.1,2;3;6;0;0,7;7;7;7;6,-42.8;-58.5;-58.3;-59.9;-57.5,-10.4;-10.4;-10.4;-14.9;-11.9,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-42.8;-58.1,-10.4;-11.9,29;255,5,10,10,16QAM,-,33.3,66.7,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,1,106,-,106,12,24.1,31,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.03,0.05,Rank 2,4,28,23,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-11,-11,-15,-,23,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,900,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,104,1,45382,895,14,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,783,
20260725 12:35:50.166,24.826268,102.845656,7.96,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,9,0,-60,59,-40.3,-10.4,27.1,2,Not Barred,6,6312,-6,504990,7,-40.8;-49.3;-53.9;-55.6,-,25.9;27.6;255;255,30.3;29.1;255;255,-6;-13.4,2;3;4;5;0,7;7;7;7;6,-40.3;-54.6;-57.5;-58.2;-56,-10.4;-10.4;-10.3;-10.4;-11.1,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-40.3;-56.9,-10.4;-11.4,27.1;255,5,10,10,16QAM,-,33.3,66.7,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,3,106,-,106,12,24.7,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.23,Rank 2,4,124,32,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-11,-12,-15,-,32,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,995,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,180,1,45382,895,14,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,783,
20260725 12:35:51.180,24.826249,102.845668,9.14,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,9,0,-60,61,-43,-10.4,30.1,2,Not Barred,6,6312,-8.1,504990,7,-43.7;-45.5;-53;-65.4,-,29.8;32.3;255;255,30.8;29.3;255;255,-8.1;-10.4,2;3;4;5;0,7;7;7;7;6,-43;-55.6;-58.8;-60.3;-56.6,-10.4;-10.4;-10.4;-10.4;-11,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-43;-58.1,-10.4;-10.9,30.1;255,5,10,10,16QAM,-,33.3,66.7,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,0,106,-,106,12,24.8,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.03,Rank 2,4,16,5,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-10,-10,-15,-,5,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,79,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,175,1,45382,895,14,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,783,
20260725 12:35:52.193,24.826231,102.845684,9.90,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,9,0,-60,61,-44.3,-10.4,34.3,2,Not Barred,6,6312,-8.5,504990,7,-43.8;-45.5;-51.4;-61.3,-,31.1;33.6;255;255,21.4;26.3;255;255,-8.5;-10.6,2;3;4;5;0,7;7;7;7;6,-44.3;-54.7;-59;-60.9;-58.8,-10.4;-10.4;-10.4;-10.4;-11,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-44.3;-59,-10.4;-11.2,34.3;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,0,69,-,69,11,24.7,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.02,Rank 2,4,12,5,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-12,-11,-15,-,5,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,124,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,171,0,45382,117,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,281,
20260725 12:35:53.209,24.826211,102.845706,12.28,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,9,0,-60,61,-45.2,-10.4,34,2,Not Barred,6,6312,-10.5,504990,7,-46.5;-52.6;-54.2;-57.2,-,33;30.7;255;255,29.8;19.8;255;255,-10.5;-16.4,2;3;4;5;0,7;7;7;7;6,-45.2;-54.5;-59.6;-61.6;-60.6,-10.4;-10.3;-10.4;-10.3;-10.5,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-45.2;-60.6,-10.4;-10.5,34;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,2,106,-,106,12,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.06,Rank 2,4,32,9,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-10,-9,-15,-,9,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,216,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,180,2,45382,211,1,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,281,
20260725 12:35:54.223,24.826188,102.845735,14.98,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,9,0,-60,62,-45,-10.4,38.2,2,Not Barred,6,6312,-9.9,504990,7,-44.9;-49.9;-76.3;-67.1,-,37.2;32.2;255;255,31.8;27.5;255;255,-9.9;-14.5,2;3;4;5;0,7;7;7;7;6,-44.3;-50.6;-56.5;-59.5;-59.5,-10.4;-10.4;-10.4;-10.4;-10.6,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-45;-59.5,-10.4;-10.6,38.2;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,1,106,-,106,12,24.3,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.15,Rank 2,4,84,22,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-9,-10,-15,-,22,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,375,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,180,0,45382,211,1,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,281,
20260725 12:35:55.237,24.826162,102.845768,16.78,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-1,9,0,-60,62,-45.4,-10.4,36.9,2,Not Barred,6,6312,-9.1,504990,7,-44.2;-49.2;-54.5;-63.4,-,35.6;31.1;255;255,28.6;25.6;255;255,-9.1;-17.9,2;3;4;1;0,7;7;7;7;6,-43.8;-48.6;-55.4;-59;-58.9,-10.4;-10.3;-10.4;-10.6;-10.6,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-45.4;-58.9,-10.4;-10.6,36.9;255,1.7,3,3,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,17,52,1,14,-,14,12,25,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.10,Rank 2,4,52,15,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-11,-10,-15,-,15,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,475,9,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,184,1,45382,463,12,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,277,
20260725 12:35:56.247,24.826133,102.845803,17.75,1941,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6677397516,1630224,12,Normal,-,1,41,100,100,504990,-,7,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-1,10,0,-60,63,-45.8,-10.4,34.7,2,Not Barred,6,6312,-8.6,504990,7,-43.6;-54.9;-81.9;-61.1,-,33.2;28.1;255;255,27.8;17.7;255;255,-8.6;-18.1,2;3;4;1;0,7;7;7;7;6,-44.3;-48;-55.1;-58.6;-59.5,-10.4;-10.3;-10.4;-11.4;-11.2,255;255;255;255;255,1;0,504990;504990,7;6,2;0,-,4;1,-45.8;-60.8,-10.4;-12.7,34.7;255,1.7,3,3,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,17,52,2,69,-,69,12,24.5,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.04,Rank 2,4,24,16,-,2 x 2,HandOver,45382,Free,17,FORMAT_0,718,57,Success,45382,4,-,-6,-10,-15,-,16,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,C55530E8,577,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,124,1,45382,525,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,277,
