"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 14:47:02.183,24.827571,102.852747,3.02,1956,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,8,1,-,101,-83,-10.7,18.4,1,-,-,6312,-43.6,-,-,-81.1;-76.8;-93.9;-89.8,-,13.7;14.7;255;255,12.9;16.4;255;255,-49.1;-43.6,2;1;2;3;7;2;7;7;7;6;6;0;6,560;558;558;558;558;497;239;237;496;793;532;997;238,-91;-82.7;-89.7;-98.9;-99.7;-95.8;-96.9;-97;-98.4;-106.6;-105.6;-102.1;-105.6,-13.9;-10.4;-13.5;-13.8;-17.3;-19.7;-14.9;-14;-16.4;-19.1;-19.2;-15.5;-19.5,255;255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;497;239;237;496;997;238;532;793,1;2;2;7;7;7;0;6;6;6,-,4;1;1;1;1;1;1;1;1;1,-83;-91;-95.4;-97.4;-97.4;-99.7;-102.1;-105;-105.6;-106.6,-10.7;-13.9;-19.5;-15.1;-14.1;-15.8;-15.6;-19;-19.2;-19.1,18.4;255;255;255;255;255;255;255;255;255,7.8,29,1,QPSK,-,84.6,15.4,0,0,0.00,0.00,0.03,0.03,24,2,Rank 1,19,512,25,42,-,42,10,16.6,30,16,64QAM,0,SMDL,0,0,100,0.00,0.00,0.04,0.21,Rank 2,4,184,62,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,11,14,-,-,62,-,1,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,734,9,30kHz,560,-,4,1,-,-,New trans.,0,0,64QAM,67,1,29225,729,16,0,0,Pass,0,QPSK,0,16,2,0,15,30kHz,Re trans.,-,4283,
20260725 14:47:03.196,24.827571,102.852752,0.00,1956,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,8,1,-,106,-88,-11.2,13.5,1,-,-,6312,-50.9,-,-,-90.5;-85.5;-99.3;-86.4,-,12.8;11.5;255;255,14.4;17.5;255;255,-51.9;-50.9,2;1;2;4;3;2;7;7;7;6;6;1,560;558;558;558;558;497;239;237;496;238;532;997,-93.9;-87.8;-96.2;-105.3;-102.1;-104.8;-104.4;-98.1;-107.7;-112.4;-102.4;-101.6,-13.1;-11;-14.7;-14.3;-14.2;-22.2;-18.7;-13.3;-20.6;-20.4;-14.4;-20.3,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;532;997;497;239;496;238,1;2;7;6;1;2;7;7;6,-,4;1;1;1;1;1;1;1;1,-88;-94.6;-98.1;-102.4;-102.6;-103.8;-104.2;-105.1;-112.4,-11.2;-12.8;-13.3;-14.4;-18.1;-21.4;-17.6;-18.8;-20.4,13.5;255;255;255;255;255;255;255;255,2.6,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,10,1,Rank 1,16,180,11,69,-,69,10,16.1,30,16,64QAM,0,SMDL,0,0,100,0.00,0.00,0.01,0.27,Rank 2,4,248,35,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,11,23,-,-,35,-,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,852,9,30kHz,560,-,4,1,-,-,New trans.,0,0,64QAM,67,1,29225,847,1,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,887,
20260725 14:47:04.202,24.827574,102.852755,0.00,1955,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,9,1,-,104,-85.4,-10.6,12.8,1,-,-,6312,-50,-,-,-87;-88.2;-96.7;-84.1,-,10.4;8.3;255;255,13.3;18;255;255,-50;-51.6,2;1;2;5;3;2;7;7;0;6;6;0,560;558;558;558;558;497;239;237;496;238;532;997,-94.1;-85.4;-95.1;-104.6;-103.2;-107.8;-102.7;-96.6;-103.9;-140.9;-104.4;-102.7,-14;-10.6;-14.5;-13.8;-16.5;-22.4;-19;-12.8;-16.2;-35.6;-15.5;-15.3,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;997;496;239;532;497;238,1;2;7;0;0;7;6;2;6,-,4;1;1;1;1;1;1;1;1,-85.4;-94.2;-96.6;-102.7;-103.9;-103.9;-104.4;-107.8;-140.9,-10.6;-14;-12.8;-15.3;-16.1;-16.6;-15.5;-22.4;-35.6,12.8;255;255;255;255;255;255;255;255,2.6,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,180,11,69,-,69,9,17.3,30,15,64QAM,0,SMDL,0,0,100,0.00,0.00,0.01,0.14,Rank 2,4,132,30,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,12,19,-,-,30,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,946,9,30kHz,560,-,4,1,-,-,New trans.,0,0,64QAM,67,1,29225,946,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,276,
20260725 14:47:05.213,24.827577,102.852760,1.44,1955,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,8,1,-,105,-85.4,-10.9,11.1,1,-,-,6312,-48.3,-,-,-93.5;-83.7;-94;-89.9,-,8;11.1;255;255,12.9;14.2;255;255,-57.4;-48.3,2;1;2;0;3;2;7;7;0;6;6;0,560;558;558;558;558;497;239;237;496;793;532;997,-94.2;-85;-91.8;-100.3;-102.5;-107.2;-99.7;-100.1;-103.1;-110.7;-106.5;-99.6,-15.1;-10.6;-12.7;-15.2;-14.5;-19.9;-14.8;-14.5;-18.3;-21.5;-17.5;-13,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;997;237;239;497;496;532;793,1;2;0;7;7;2;0;6;6,-,4;1;1;1;1;1;1;1;1,-85.4;-94.2;-99.6;-100.1;-101.1;-102.6;-104.6;-106.5;-110.7,-10.9;-15.1;-13;-14.5;-15.9;-17.4;-18.8;-17.5;-21.5,11.1;255;255;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,64,6,69,-,69,9,16.8,30,16,64QAM,0,SMDL,0,0,100,0.00,0.00,0.02,0.08,Rank 2,4,84,30,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,13,18,-,-,30,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,18,30kHz,608,-,4,1,-,-,New trans.,0,0,64QAM,72,0,29225,9,4,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,276,
20260725 14:47:06.225,24.827578,102.852767,1.48,1954,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,9,1,-,107,-90.6,-11.8,9.2,1,-,-,6312,-55.1,-,-,-98.9;-94.9;-92.9;-93.6,-,10.5;12.4;255;255,17.6;18.6;255;255,-56.6;-55.1,2;1;2;3;0;4;7;7;0;7;6;1,560;558;558;558;558;497;239;237;496;238;532;997,-92.3;-90;-94.9;-101.8;-105.5;-111.4;-103.9;-102.7;-109;-107.2;-110.4;-109.9,-12.5;-11.1;-14.2;-13.9;-16.2;-19;-15.5;-14.2;-19.9;-18.8;-17.4;-22,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;997;239;238;496;497;532,1;2;7;1;7;7;0;4;6,-,4;1;1;1;1;1;1;1;1,-90.6;-92.3;-103.4;-103.6;-105.2;-107.2;-107.3;-109;-110.4,-11.8;-12.5;-14.6;-16.1;-16.6;-18.8;-18.4;-18.6;-17.4,9.2;255;255;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,3,14,-,14,7,17.1,30,16,64QAM,0,SMDL,0,0,100,0.00,0.00,0.01,0.04,Rank 2,4,32,19,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,13,25,-,-,19,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,131,9,30kHz,656,-,4,1,-,-,New trans.,0,0,64QAM,68,1,29225,129,11,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,207,
20260725 14:47:07.234,24.827578,102.852767,1.48,1954,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,9,1,-,102,-83.3,-10.6,13.6,1,-,-,6312,-47.6,-,-,-85.1;-82.3;-96.2;-89.1,-,11.2;14.6;255;255,17.9;17.9;255;255,-49.8;-47.6,2;1;2;3;4;3;0;7;0;7;6;0,560;558;558;558;558;497;239;237;496;238;532;997,-96.2;-83.3;-93.2;-98.6;-102.9;-108.9;-105.2;-102.1;-104.7;-106.3;-106.8;-107.5,-13.4;-10.6;-12;-11.7;-13.3;-21.7;-17.4;-14.7;-16.5;-18.9;-16.9;-19.2,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;239;496;238;532;997;497,1;2;7;0;0;7;6;0;3,-,4;1;1;1;1;1;1;1;1,-83.3;-97.2;-102.1;-105;-105.2;-106.3;-106.8;-107.5;-108.7,-10.6;-13.3;-14.5;-17.3;-16.7;-18.9;-16.9;-19.3;-21.5,13.6;255;255;255;255;255;255;255;255,0.5,5,0,QPSK,-,90.9,9.1,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,17,196,10,69,-,69,10,17.2,30,17,64QAM,0,SMDL,0,0,100,0.01,0.01,0.02,0.21,Rank 2,4,180,45,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,12,15,-,-,45,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,191,19,30kHz,512,-,4,1,-,-,New trans.,0,0,64QAM,68,2,29225,184,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,1165,
20260725 14:47:08.247,24.827591,102.852783,0.00,1954,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,8,1,-,103,-83.1,-10.5,12.6,1,-,-,6312,-51.3,-,-,-91.1;-85.1;-102.5;-86.6,-,11.2;9.5;255;255,17.3;19.4;255;255,-53;-51.3,2;1;2;3;4;4;7;7;7;7;6;0;0,560;558;558;558;558;497;239;237;496;238;532;997;125,-87.4;-82.7;-90.2;-97.7;-100.4;-108;-100.3;-98.7;-103.3;-153.9;-101.5;-107.9;-104.8,-11;-10.4;-12.5;-12;-11.9;-19.7;-14.1;-13.3;-17.2;-42;-14.7;-19;-17.7,255;255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;239;532;125;496;997;497;238,1;2;7;7;6;0;7;0;4;7,-,4;1;1;1;1;1;1;1;1;1,-83.1;-87.5;-98.9;-101.4;-101.5;-104.8;-105.3;-107.9;-108.4;-153.9,-10.5;-11;-13.5;-15.3;-14.7;-17.7;-18.8;-19;-18.4;-42,12.6;255;255;255;255;255;255;255;255;255,0.5,5,0,QPSK,-,90.9,9.1,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,17,196,3,209,-,209,9,15.3,30,14,64QAM,0,SMDL,0,0,100,0.00,0.00,0.02,0.04,Rank 2,4,40,10,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,13,18,-,-,10,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,334,9,30kHz,512,-,4,1,-,-,New trans.,0,0,64QAM,83,1,29225,334,4,0,0,Pass,0,QPSK,28,32,2,0,15,30kHz,New trans.,-,1165,
20260725 14:47:09.255,24.827593,102.852787,0.00,1954,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,9,1,-,102,-84.3,-10.4,17.8,1,-,-,6312,-47.4,-,-,-84.2;-83.9;-100.5;-92.9,-,17.8;13.9;255;255,16.6;17.4;255;255,-49.4;-47.4,2;1;2;3;6;4;0;7;0;0;6;0;4,560;558;558;558;558;497;239;237;496;125;532;997;533,-88.7;-84.3;-94.5;-104.1;-104.5;-109.4;-103.2;-101.5;-101.1;-108.1;-104.2;-107.5;-151.3,-11.3;-10.4;-17.4;-16;-16.3;-17.4;-16.5;-13.5;-14.5;-21.6;-14.9;-16.3;-40.6,255;255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;496;532;239;997;125;497;533,1;2;7;0;6;0;0;0;4;4,-,4;1;1;1;1;1;1;1;1;1,-84.3;-88.7;-101.5;-102.5;-104.2;-104.3;-107.5;-108.1;-109.4;-151.3,-10.4;-11.3;-13.5;-15.9;-14.9;-17.6;-16.3;-21.6;-17.3;-40.6,17.8;255;255;255;255;255;255;255;255;255,4.3,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,11.1,1,Rank 1,18,148,3,69,-,69,9,15.9,19,17,64QAM,0,SMDL,0,6.7,93.3,0.00,0.00,0.00,0.07,Rank 2,4,60,10,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,12,23,-,-,10,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,431,8,30kHz,560,-,4,1,-,-,New trans.,0,0,64QAM,68,1,29225,426,14,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,771,
20260725 14:47:10.269,24.827595,102.852790,0.00,1954,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,9,1,-,100,-83.3,-10.4,19.3,1,-,-,6312,-47.1,-,-,-83.8;-84.8;-99.1;-91.1,-,18.9;14;255;255,18.4;17.2;255;255,-48;-47.1,2;1;2;3;6;5;7;7;7;0;6;0,560;558;558;558;558;497;239;237;496;125;532;997,-88.6;-83.3;-92.4;-101.5;-102.6;-108.9;-104;-98.2;-99.6;-138.7;-105.3;-106.9,-11.6;-10.4;-15.8;-13.8;-14.8;-18.6;-19.9;-11.9;-15.5;-35;-18;-16.5,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;496;532;239;997;497;125,1;2;7;7;6;7;0;5;0,-,4;1;1;1;1;1;1;1;1,-83.3;-88.6;-98.2;-101.1;-105.3;-105.6;-106.9;-108.8;-138.7,-10.4;-11.6;-11.9;-15.5;-18;-19.5;-16.5;-18.6;-35,19.3;255;255;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,17,172,15,42,-,42,9,16.6,30,19,64QAM,0,SMDL,0,2.7,97.3,0.00,0.00,0.01,0.17,Rank 2,4,148,52,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,13,20,-,-,52,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,531,9,30kHz,608,-,4,1,-,-,New trans.,0,0,64QAM,83,1,29225,528,5,0,0,Pass,0,QPSK,0,16,2,0,15,30kHz,Re trans.,-,559,
20260725 14:47:11.280,24.827595,102.852791,0.00,1954,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,9,1,-,100,-80.9,-10.4,19.4,1,-,-,6312,-44.1,-,-,-84;-79.6;-99.5;-94.4,-,21.3;19.4;255;255,18.1;17.3;255;255,-47.8;-44.1,2;1;2;0;3;2;3;7;0;0;6;0,560;558;558;558;558;497;239;237;496;125;532;997,-87.3;-80.9;-93.6;-102;-101.1;-100.8;-106.2;-99;-100.6;-114.3;-106.2;-108.8,-11.6;-10.4;-17.6;-15.7;-13.5;-18.9;-18.6;-13.8;-14.2;-24.2;-17.5;-19.5,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;497;496;239;532;997;125,1;2;7;2;0;3;6;0;0,-,4;1;1;1;1;1;1;1;1,-80.9;-87.3;-99;-101;-101.2;-106.2;-106.2;-108.8;-114.3,-10.4;-11.6;-13.8;-18.9;-15.5;-17.2;-17.5;-19.5;-24.2,19.4;255;255;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,17,172,9,66,-,66,9,14.6,17,16,64QAM,0,SMDL,0,4.2,95.8,0.00,0.00,0.01,0.10,Rank 2,4,96,23,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,13,16,-,-,23,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,590,19,30kHz,608,-,4,1,-,-,New trans.,0,0,64QAM,83,1,29225,585,14,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,559,
20260725 14:47:12.289,24.827596,102.852792,0.00,1954,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,9,1,-,97,-80.1,-10.4,20.2,1,-,-,6312,-45.8,-,-,-83.2;-80.6;-102.3;-91,-,20.8;16;255;255,18.8;17.4;255;255,-47.4;-45.8,2;1;2;5;3;2;7;7;0;0;6;0,560;558;558;558;558;497;239;237;496;125;532;997,-87.3;-80.1;-93.3;-101.8;-101.7;-117.3;-103.2;-97.2;-100.6;-122.8;-106;-112.2,-11.6;-10.4;-14.9;-13;-14;-26.9;-15.6;-13.9;-14.5;-27.3;-18;-21.1,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;496;239;532;497;997;125,1;2;7;0;7;6;2;0;0,-,4;1;1;1;1;1;1;1;1,-80.1;-87.3;-97.2;-101.8;-104.5;-106;-106.6;-112.2;-122.8,-10.4;-11.6;-13.9;-16.2;-15.6;-18;-21.1;-21.1;-27.3,20.2;255;255;255;255;255;255;255;255,0.8,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,148,2,19,-,19,9,14.4,16,13,64QAM,0,SMDL,0,0,100,0.00,0.00,0.00,0.04,Rank 2,4,44,15,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,12,17,-,-,15,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,699,18,30kHz,608,-,4,1,-,-,New trans.,0,0,64QAM,83,1,29225,705,11,0,4,Pass,0,QPSK,0,28,1,0,0,30kHz,Re trans.,-,659,
20260725 14:47:13.302,24.827596,102.852792,0.00,1954,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,-,-,504990,-,558,-,-,30kHz,-,-,-,ms20,-,SA,-0.6,9,1,-,108,-88.7,-12,9.2,1,-,-,6312,-54,-,-,-96.5;-89.5;-96.7;-87.8,-,4.5;8.4;255;255,16.7;17.8;255;255,-56.5;-54,2;1;2;3;4;2;0;7;7;0;6;1,560;558;558;558;558;497;239;237;496;125;532;997,-89.3;-88.2;-91.4;-101.4;-103.6;-101.3;-103.8;-93.5;-98;-110.1;-104.6;-98.3,-12.5;-10.9;-14.7;-13.3;-15.3;-20.4;-16.1;-12;-14.1;-21.2;-14.4;-18,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,558;560;237;496;997;497;239;532;125,1;2;7;7;1;2;0;6;0,-,4;1;1;1;1;1;1;1;1,-88.7;-89.3;-93.5;-99.9;-100.7;-101.4;-104;-104.6;-110.1,-12;-12.5;-12;-14.8;-18.1;-19.2;-17.4;-14.4;-21.2,9.2;255;255;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,92,4,69,-,69,9,14.3,16,14,64QAM,0,SMDL,0,0,100,0.00,0.00,0.00,0.04,Rank 2,4,44,12,-,2 x 2,-,29225,-,-,-,-,-,-,-,-,-,14,26,-,-,12,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,830,18,30kHz,848,-,4,1,-,-,-,0,0,256QAM,83,0,29225,826,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,241,
